COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.488 -8.830 4.693 2.289 -0.488 0.488 184.830 2013.638 -3962.968 -0.018 0.227 -0.027 0.02 0.51 -0.86 0.01
1 0.01 1 -0.532 -8.844 4.726 1.160 -0.366 -0.275 19.937 2043.619 -4052.910 0.025 0.243 -0.057 0.02 0.51 -0.86 0.01
1 0.02 2 -0.651 -8.672 4.717 -0.854 0.092 -0.061 109.878 2013.638 -4022.929 0.147 0.073 -0.043 0.02 0.51 -0.86 0.01
1 0.03 3 -0.536 -8.873 4.659 -1.495 -0.214 -0.732 184.830 1938.537 -4097.880 0.033 0.274 0.014 0.02 0.51 -0.86 0.01
1 0.04 4 -0.623 -8.720 4.693 -2.686 -0.488 -0.122 184.830 1938.537 -4097.880 0.121 0.119 -0.022 0.02 0.51 -0.86 0.01
1 0.05 5 -0.402 -8.686 4.678 -3.235 -0.305 -0.366 124.869 1968.667 -3932.838 -0.098 0.085 -0.010 0.02 0.51 -0.86 0.01
1 0.06 6 -0.493 -8.682 4.688 -2.533 -0.305 -0.183 124.869 1968.667 -3932.838 -0.005 0.078 -0.022 0.02 0.51 -0.86 0.01
1 0.07 7 -0.402 -8.787 4.674 -2.075 0.031 0.092 139.859 2058.609 -3887.867 -0.094 0.183 -0.009 0.02 0.51 -0.86 0.01
1 0.08 8 -0.431 -8.610 4.760 -1.526 0.641 -0.183 139.859 1908.557 -4022.929 -0.064 0.004 -0.097 0.02 0.51 -0.86 0.01
1 0.09 9 -0.369 -8.653 4.779 0.000 0.824 0.793 109.878 2013.638 -3917.848 -0.124 0.048 -0.116 0.02 0.51 -0.86 0.01
1 0.10 10 -0.503 -8.720 4.712 0.916 1.129 0.641 124.869 1848.596 -4007.939 0.010 0.116 -0.047 0.02 0.51 -0.86 0.01
1 0.11 11 -0.532 -8.758 4.793 0.366 1.007 0.977 124.869 1848.596 -4007.939 0.038 0.155 -0.126 0.02 0.51 -0.86 0.01
1 0.12 12 -0.565 -8.811 4.707 0.763 1.587 0.885 199.820 2073.599 -3902.857 0.070 0.209 -0.037 0.02 0.51 -0.86 0.01
1 0.13 13 -0.570 -8.797 4.616 0.336 0.824 0.793 199.820 2073.599 -3902.857 0.074 0.196 0.055 0.02 0.51 -0.86 0.01
1 0.14 14 -0.709 -8.806 4.587 -0.641 0.153 0.519 94.888 1968.667 -3977.958 0.212 0.206 0.085 0.02 0.51 -0.86 0.01
