COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.024 -9.314 3.132 -2.533 2.960 -0.305 1043.470 3686.099 1536.799 0.041 0.042 0.043 -0.57 -0.12 0.17 0.8
1 0.01 1 0.048 -9.438 3.175 -4.486 3.967 -0.244 1043.470 3686.099 1536.799 -0.030 0.166 -0.002 -0.57 -0.12 0.17 0.8
1 0.02 2 0.101 -9.448 3.295 -5.127 4.791 0.214 1073.451 3656.118 1386.896 -0.083 0.174 -0.126 -0.57 -0.12 0.17 0.8
1 0.03 3 0.110 -9.520 3.175 -4.913 4.791 0.610 1103.431 3611.147 1206.864 -0.095 0.244 -0.011 -0.57 -0.12 0.17 0.8
1 0.04 4 0.067 -9.539 3.194 -3.693 4.059 0.946 1103.431 3611.147 1206.864 -0.056 0.260 -0.040 -0.57 -0.12 0.17 0.8
1 0.05 5 0.038 -9.515 3.208 -2.563 3.784 0.824 1043.470 3656.118 1431.867 -0.030 0.235 -0.057 -0.57 -0.12 0.17 0.8
1 0.06 6 0.010 -9.448 3.204 -2.228 3.204 0.549 1073.451 3656.118 1386.896 -0.003 0.168 -0.054 -0.57 -0.12 0.17 0.8
1 0.07 7 0.034 -9.433 3.328 -2.014 3.143 0.458 968.519 3656.118 1386.896 -0.028 0.153 -0.180 -0.57 -0.12 0.17 0.8
1 0.08 8 0.129 -9.323 3.041 -2.777 2.502 -0.366 968.519 3656.118 1386.896 -0.125 0.043 0.107 -0.57 -0.12 0.17 0.8
1 0.09 9 0.053 -9.429 3.180 -2.655 3.906 0.305 998.500 3686.099 1611.900 -0.049 0.147 -0.034 -0.57 -0.12 0.17 0.8
1 0.10 10 0.101 -9.390 3.113 -2.869 3.601 -0.366 1103.431 3881.122 1431.867 -0.097 0.108 0.031 -0.57 -0.12 0.17 0.8
1 0.11 11 0.024 -9.410 3.132 -2.167 3.937 -0.122 1103.431 3881.122 1431.867 -0.021 0.126 0.008 -0.57 -0.12 0.17 0.8
1 0.12 12 0.043 -9.338 3.079 -2.533 4.181 -0.305 1103.431 3731.069 1356.766 -0.042 0.054 0.059 -0.57 -0.12 0.17 0.8
1 0.13 13 0.053 -9.462 3.237 -2.136 3.723 -0.214 998.500 3611.147 1461.848 -0.051 0.178 -0.101 -0.57 -0.12 0.17 0.8
1 0.14 14 -0.067 -9.347 3.256 -2.563 3.906 -0.763 998.500 3611.147 1461.848 0.068 0.062 -0.122 -0.57 -0.12 0.16 0.8
1 0.15 15 0.081 -9.457 3.227 -2.014 3.143 -0.519 1088.441 3671.108 1296.805 -0.081 0.172 -0.094 -0.57 -0.12 0.16 0.8
1 0.16 16 -0.014 -9.438 3.247 -2.350 4.120 0.244 1073.451 3686.099 1386.896 0.014 0.152 -0.114 -0.57 -0.12 0.16 0.8
1 0.17 17 -0.014 -9.453 3.184 -1.465 4.150 0.671 1058.460 3671.108 1446.857 0.013 0.167 -0.053 -0.57 -0.12 0.16 0.8
1 0.18 18 0.038 -9.462 3.170 -1.312 4.059 1.312 1058.460 3671.108 1446.857 -0.044 0.176 -0.037 -0.57 -0.12 0.16 0.8
1 0.19 19 -0.043 -9.457 3.122 -2.197 4.120 1.465 923.398 3761.050 1431.867 0.034 0.172 0.011 -0.57 -0.12 0.16 0.8
1 0.20 20 -0.014 -9.347 3.213 -2.045 3.723 1.740 1088.441 3671.108 1401.887 0.002 0.061 -0.081 -0.57 -0.12 0.16 0.8
1 0.21 21 0.029 -9.323 3.227 -2.899 3.571 1.587 1088.441 3671.108 1401.887 -0.045 0.037 -0.097 -0.57 -0.12 0.16 0.8
