COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.378 -9.941 0.235 -0.214 0.732 0.916 88.292 3379.398 -2816.965 -0.027 0.150 -0.179 -0.01 0.71 -0.71 0.04
1 0.01 1 -0.330 -9.927 0.235 0.671 0.305 1.251 -46.620 3409.379 -2741.864 -0.075 0.135 -0.178 -0.01 0.7 -0.71 0.04
1 0.02 2 -0.388 -9.802 0.192 2.167 0.671 1.038 -46.620 3409.379 -2741.864 -0.019 0.011 -0.132 -0.01 0.7 -0.71 0.04
1 0.03 3 -0.297 -9.783 0.268 0.580 -0.702 0.763 -1.499 3469.340 -2786.834 -0.111 -0.008 -0.204 -0.01 0.7 -0.71 0.04
1 0.04 4 -0.397 -9.917 0.158 -2.075 -1.892 0.366 -31.629 3424.369 -2756.854 -0.009 0.126 -0.093 -0.01 0.7 -0.71 0.04
1 0.05 5 -0.350 -9.879 0.105 -0.702 -1.038 -0.305 -31.629 3424.369 -2756.854 -0.057 0.088 -0.042 -0.01 0.7 -0.71 0.04
1 0.06 6 -0.369 -9.869 0.287 0.000 -1.556 0.732 -46.620 3454.350 -2696.893 -0.038 0.078 -0.225 -0.01 0.7 -0.71 0.04
1 0.07 7 -0.235 -9.970 0.187 -0.732 -1.282 0.610 118.273 3499.320 -2681.903 -0.173 0.179 -0.122 -0.01 0.7 -0.71 0.04
1 0.08 8 -0.163 -9.936 0.316 -0.549 -1.312 1.434 148.253 3589.412 -2651.922 -0.244 0.145 -0.251 -0.01 0.7 -0.71 0.04
1 0.09 9 -0.148 -9.984 0.273 0.000 -1.740 1.251 148.253 3589.412 -2651.922 -0.260 0.193 -0.207 -0.01 0.7 -0.71 0.04
1 0.10 10 -0.287 -9.821 0.158 -0.244 -2.045 1.129 -1.499 3424.369 -2681.903 -0.120 0.030 -0.090 -0.01 0.7 -0.71 0.04
1 0.11 11 -0.182 -9.884 0.350 -0.153 -1.984 0.977 73.302 3544.291 -2756.854 -0.226 0.092 -0.281 -0.01 0.7 -0.71 0.04
1 0.12 12 -0.254 -9.793 0.215 -1.099 -1.160 2.106 73.302 3544.291 -2756.854 -0.154 0.001 -0.146 -0.01 0.7 -0.71 0.04
1 0.13 13 -0.268 -9.970 0.206 0.092 -2.106 1.831 -1.499 3424.369 -2651.922 -0.141 0.179 -0.137 -0.01 0.7 -0.71 0.04
1 0.14 14 -0.263 -9.764 0.211 -1.068 -2.014 1.343 -76.600 3499.320 -2681.903 -0.149 -0.027 -0.140 -0.01 0.7 -0.71 0.04
1 0.15 15 -0.235 -9.841 0.196 -2.441 -1.343 0.488 -1.499 3544.291 -2726.874 -0.178 0.049 -0.126 -0.01 0.7 -0.71 0.04
1 0.16 16 -0.077 -9.888 0.163 -3.113 -0.641 0.610 -1.499 3544.291 -2726.874 -0.335 0.097 -0.096 -0.01 0.7 -0.71 0.04
1 0.17 17 -0.187 -10.037 0.230 -2.808 -0.336 0.732 -1.499 3334.428 -2651.922 -0.224 0.246 -0.167 -0.01 0.7 -0.71 0.04
