COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.062 -9.893 1.403 -0.732 1.678 0.366 -254.984 -374.906 -2789.982 0.029 0.191 -0.024 -0.03 0.65 -0.75 0.02
1 0.01 1 0.081 -9.821 1.293 -0.549 1.404 0.793 -254.984 -374.906 -2789.982 0.010 0.119 0.087 -0.03 0.65 -0.75 0.02
1 0.02 2 0.211 -9.812 1.259 -1.495 2.380 1.190 -179.883 -224.854 -2714.881 -0.119 0.110 0.120 -0.03 0.65 -0.75 0.02
1 0.03 3 0.187 -9.668 1.432 -1.892 2.625 0.793 -179.883 -224.854 -2714.881 -0.096 -0.034 -0.053 -0.03 0.65 -0.75 0.02
1 0.04 4 0.029 -9.711 1.259 -2.197 2.747 1.251 -209.863 -299.955 -2864.934 0.062 0.009 0.116 -0.03 0.66 -0.75 0.02
1 0.05 5 0.096 -9.793 1.379 -2.533 2.686 0.916 -209.863 -299.955 -2864.934 -0.006 0.090 -0.007 -0.03 0.66 -0.75 0.02
1 0.06 6 0.091 -9.850 1.422 -3.448 2.197 0.610 -179.883 -254.984 -2864.934 -0.002 0.147 -0.053 -0.03 0.66 -0.75 0.02
1 0.07 7 -0.014 -9.898 1.374 -3.357 1.709 1.190 -134.912 -299.955 -2864.934 0.103 0.194 -0.009 -0.03 0.66 -0.75 0.02
1 0.08 8 0.072 -9.740 1.336 -3.357 2.228 0.244 -134.912 -299.955 -2864.934 0.016 0.035 0.026 -0.03 0.66 -0.75 0.02
1 0.09 9 0.144 -9.783 1.255 -1.892 1.312 0.183 -254.984 -254.984 -2894.914 -0.056 0.078 0.104 -0.03 0.66 -0.75 0.02
1 0.10 10 0.129 -9.831 1.293 -1.343 1.892 0.214 -254.984 -254.984 -2894.914 -0.041 0.126 0.064 -0.03 0.66 -0.75 0.02
1 0.11 11 0.172 -9.817 1.346 -1.526 1.770 0.336 -269.974 -464.997 -2954.875 -0.084 0.111 0.010 -0.02 0.66 -0.75 0.02
1 0.12 12 0.148 -9.630 1.446 -1.190 2.594 0.092 -164.893 -359.916 -2849.943 -0.058 -0.076 -0.093 -0.02 0.66 -0.75 0.02
1 0.13 13 0.153 -9.802 1.408 -2.380 3.693 0.610 -164.893 -314.945 -2909.904 -0.061 0.096 -0.056 -0.02 0.66 -0.75 0.02
1 0.14 14 0.225 -9.807 1.293 -3.143 3.693 0.916 -254.984 -329.935 -3044.966 -0.133 0.101 0.057 -0.02 0.66 -0.75 0.02
1 0.15 15 0.029 -9.841 1.255 -3.265 3.479 1.648 -254.984 -329.935 -3044.966 0.062 0.134 0.091 -0.02 0.66 -0.75 0.02
1 0.16 16 0.010 -9.754 1.221 -3.387 2.777 1.556 -164.893 -284.964 -2804.973 0.080 0.047 0.120 -0.02 0.66 -0.75 0.02
1 0.17 17 0.048 -9.788 1.413 -3.021 2.716 0.580 -164.893 -284.964 -2804.973 0.040 0.080 -0.075 -0.02 0.66 -0.75 0.02
1 0.18 18 -0.105 -9.850 1.298 -2.411 2.136 0.793 -224.854 -434.867 -2804.973 0.193 0.142 0.036 -0.02 0.66 -0.75 0.02
1 0.19 19 0.086 -9.888 1.288 -1.587 1.709 1.129 -209.863 -329.935 -2789.982 0.000 0.180 0.043 -0.02 0.66 -0.75 0.02
1 0.20 20 0.077 -9.740 1.331 -1.678 2.045 0.916 -224.854 -314.945 -2879.924 0.009 0.031 -0.001 -0.02 0.66 -0.75 0.02
1 0.21 21 0.177 -9.773 1.302 -2.167 2.563 1.526 -254.984 -299.955 -2819.963 -0.092 0.064 0.026 -0.02 0.66 -0.75 0.02
1 0.22 22 0.201 -9.903 1.389 -2.838 3.204 1.617 -254.984 -299.955 -2819.963 -0.117 0.193 -0.062 -0.02 0.66 -0.75 0.02
