COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.560 -9.922 0.982 1.404 -3.693 1.038 -194.873 44.971 -2954.875 0.055 0.191 0.066 -0.01 0.67 -0.74 0.06
1 0.01 1 -0.508 -9.793 1.140 1.984 -3.296 0.916 -374.906 -119.922 -3029.976 0.002 0.062 -0.089 -0.02 0.67 -0.74 0.06
1 0.02 2 -0.388 -9.912 1.006 1.465 -2.838 0.916 -224.854 -44.971 -2984.855 -0.117 0.182 0.048 -0.02 0.67 -0.74 0.06
1 0.03 3 -0.541 -9.745 1.063 1.129 -3.021 0.549 -224.854 -44.971 -2984.855 0.036 0.015 -0.005 -0.02 0.67 -0.74 0.06
1 0.04 4 -0.464 -9.778 1.020 0.061 -3.265 0.946 -224.854 -44.971 -3059.957 -0.038 0.049 0.042 -0.02 0.67 -0.74 0.06
1 0.05 5 -0.450 -9.793 1.058 -0.916 -3.601 1.068 -224.854 -44.971 -3059.957 -0.052 0.063 0.005 -0.02 0.67 -0.74 0.06
1 0.06 6 -0.321 -9.903 1.039 -1.038 -3.387 0.488 -254.984 -29.980 -3044.966 -0.182 0.174 0.024 -0.02 0.67 -0.74 0.06
1 0.07 7 -0.340 -9.845 0.953 -1.678 -2.777 1.129 -254.984 -29.980 -3044.966 -0.161 0.116 0.109 -0.02 0.67 -0.74 0.06
1 0.08 8 -0.393 -9.965 0.963 1.160 -1.709 1.038 -194.873 -14.990 -3029.976 -0.107 0.235 0.099 -0.02 0.67 -0.74 0.06
1 0.09 9 -0.460 -9.860 1.073 2.991 -1.465 0.946 -224.854 -164.893 -2879.924 -0.039 0.130 -0.010 -0.02 0.67 -0.74 0.06
1 0.10 10 -0.407 -9.874 0.924 5.402 -1.801 0.854 -224.854 -164.893 -2879.924 -0.091 0.145 0.143 -0.02 0.67 -0.74 0.06
1 0.11 11 -0.474 -9.817 0.982 3.235 -2.380 0.031 -254.984 -74.951 -3014.986 -0.023 0.089 0.100 -0.02 0.67 -0.74 0.06
1 0.12 12 -0.474 -9.884 1.049 1.160 -1.617 -0.580 -254.984 -74.951 -3014.986 -0.021 0.157 0.038 -0.02 0.67 -0.74 0.06
1 0.13 13 -0.594 -9.927 1.097 -1.343 -1.709 0.092 -164.893 -44.971 -2879.924 0.102 0.200 -0.008 -0.02 0.67 -0.74 0.06
1 0.14 14 -0.522 -9.960 1.044 -2.930 -1.160 0.336 -164.893 -44.971 -2879.924 0.031 0.233 0.043 -0.02 0.67 -0.74 0.06
1 0.15 15 -0.589 -10.013 1.053 -2.350 -0.793 0.580 -329.935 -74.951 -2969.865 0.099 0.285 0.030 -0.02 0.67 -0.74 0.06
1 0.16 16 -0.527 -9.922 1.063 1.190 -1.678 1.099 -209.863 -149.902 -3014.986 0.037 0.194 0.019 -0.02 0.67 -0.74 0.06
1 0.17 17 -0.623 -9.817 0.996 3.998 -1.740 0.793 -209.863 -149.902 -3014.986 0.132 0.089 0.088 -0.02 0.67 -0.74 0.06
1 0.18 18 -0.575 -9.773 1.073 4.700 -2.655 0.702 -284.964 -29.980 -2969.865 0.084 0.047 0.017 -0.02 0.67 -0.74 0.06
1 0.19 19 -0.546 -9.773 0.982 4.883 -2.838 0.427 -269.974 -44.971 -3029.976 0.055 0.048 0.124 -0.02 0.67 -0.74 0.06
1 0.20 20 -0.441 -9.668 1.001 2.930 -3.296 0.488 -224.854 -119.922 -2984.855 -0.050 -0.056 0.112 -0.02 0.67 -0.74 0.06
1 0.21 21 -0.517 -9.778 1.073 0.488 -4.028 0.793 -224.854 -119.922 -2984.855 0.027 0.054 0.044 -0.02 0.67 -0.74 0.06
1 0.22 22 -0.493 -9.692 1.121 -1.373 -3.174 0.214 -329.935 0.000 -2939.885 0.004 -0.032 -0.003 -0.02 0.67 -0.74 0.06
1 0.23 23 -0.383 -9.845 1.097 -3.632 -2.228 0.519 -329.935 -104.932 -2894.914 -0.105 0.121 0.019 -0.02 0.67 -0.74 0.06
1 0.24 24 -0.292 -9.778 1.010 -1.953 -1.343 0.092 -329.935 -104.932 -2894.914 -0.195 0.054 0.101 -0.02 0.67 -0.74 0.06
1 0.25 25 -0.354 -9.845 0.963 -0.793 -0.610 0.458 -344.925 -164.893 -3059.957 -0.131 0.120 0.147 -0.02 0.67 -0.74 0.06
1 0.26 26 -0.268 -9.893 0.996 2.258 -0.610 0.305 -419.876 -44.971 -2909.904 -0.213 0.168 0.114 -0.02 0.67 -0.74 0.06
1 0.27 27 -0.512 -9.754 0.986 2.899 -1.129 -0.397 -464.997 -29.980 -3014.986 0.033 0.030 0.128 -0.02 0.67 -0.74 0.06
1 0.28 28 -0.464 -9.735 0.977 2.625 -1.495 -0.122 -464.997 -29.980 -3014.986 -0.013 0.011 0.142 -0.02 0.67 -0.74 0.06
1 0.29 29 -0.397 -9.783 1.087 0.336 -1.312 -0.305 -254.984 74.951 -2939.885 -0.078 0.059 0.036 -0.02 0.67 -0.74 0.06
1 0.30 30 -0.488 -9.812 1.044 -2.502 -1.434 0.305 -389.896 -224.854 -3044.966 0.014 0.088 0.080 -0.02 0.67 -0.74 0.06
1 0.31 31 -0.493 -9.860 1.125 -2.808 -0.763 -0.122 -389.896 -224.854 -3044.966 0.019 0.136 -0.003 -0.02 0.67 -0.74 0.06
1 0.32 32 -0.455 -9.764 1.106 -3.571 -0.702 0.641 -179.883 -74.951 -3074.947 -0.018 0.039 0.013 -0.02 0.67 -0.74 0.06
1 0.33 33 -0.369 -9.893 1.144 -1.648 -1.251 0.214 -284.964 -29.980 -3044.966 -0.103 0.168 -0.031 -0.02 0.67 -0.74 0.06
1 0.34 34 -0.469 -9.864 1.235 -0.031 -1.617 1.038 -284.964 -104.932 -3014.986 -0.002 0.139 -0.122 -0.02 0.67 -0.74 0.06
1 0.35 35 -0.441 -9.759 1.226 0.610 -1.434 0.610 -284.964 -104.932 -3014.986 -0.031 0.034 -0.111 -0.02 0.67 -0.74 0.06
1 0.36 36 -0.460 -9.817 1.231 1.068 -0.977 0.702 -299.955 -89.941 -2954.875 -0.010 0.092 -0.113 -0.02 0.67 -0.74 0.06
1 0.37 37 -0.431 -9.821 1.073 1.129 -0.488 1.160 -254.984 0.000 -3044.966 -0.039 0.097 0.049 -0.02 0.67 -0.74 0.06
1 0.38 38 -0.584 -9.750 1.082 0.397 -0.641 0.427 -254.984 0.000 -3044.966 0.115 0.025 0.041 -0.02 0.67 -0.74 0.06
1 0.39 39 -0.680 -9.869 1.049 -0.244 -0.916 0.153 -344.925 -14.990 -3104.927 0.211 0.145 0.076 -0.02 0.67 -0.74 0.06
1 0.40 40 -0.474 -9.836 1.015 -0.488 -1.740 0.122 -254.984 29.980 -3014.986 0.003 0.112 0.109 -0.02 0.67 -0.74 0.06
1 0.41 41 -0.431 -9.711 0.982 -2.502 -1.587 -0.122 -344.925 -239.994 -2984.855 -0.039 -0.013 0.141 -0.02 0.67 -0.74 0.06
1 0.42 42 -0.397 -9.831 1.173 -2.869 -1.770 -0.183 -344.925 -239.994 -2984.855 -0.071 0.106 -0.053 -0.02 0.67 -0.74 0.06
1 0.43 43 -0.393 -10.008 1.283 -2.960 -0.671 0.519 -284.964 -74.951 -2969.865 -0.074 0.283 -0.165 -0.02 0.67 -0.74 0.06
1 0.44 44 -0.527 -9.951 1.245 -2.655 -0.854 0.488 -254.984 -74.951 -2894.914 0.061 0.226 -0.130 -0.02 0.67 -0.74 0.06
1 0.45 45 -0.426 -9.826 1.197 -0.244 -0.702 0.092 -254.984 -74.951 -2894.914 -0.039 0.101 -0.083 -0.02 0.67 -0.74 0.05
1 0.46 46 -0.402 -9.864 1.154 1.312 -0.824 0.153 -419.876 -44.971 -3029.976 -0.063 0.139 -0.040 -0.02 0.67 -0.74 0.06
1 0.47 47 -0.364 -9.850 1.235 1.862 -1.404 0.427 -419.876 -164.893 -3029.976 -0.100 0.125 -0.118 -0.02 0.67 -0.74 0.06
1 0.48 48 -0.407 -9.745 1.082 0.488 -0.977 0.641 -284.964 -74.951 -3074.947 -0.055 0.021 0.043 -0.02 0.67 -0.74 0.06
1 0.49 49 -0.393 -9.745 1.164 -0.885 -0.763 0.153 -284.964 -74.951 -3074.947 -0.069 0.021 -0.037 -0.02 0.66 -0.74 0.06
1 0.50 50 -0.345 -9.759 1.097 -2.319 -0.580 1.160 -329.935 -104.932 -3014.986 -0.116 0.035 0.030 -0.02 0.66 -0.74 0.06
1 0.51 51 -0.527 -9.745 1.188 -2.625 -0.793 0.702 -284.964 -29.980 -3044.966 0.066 0.020 -0.063 -0.02 0.67 -0.74 0.06
1 0.52 52 -0.579 -9.903 1.164 -2.472 0.610 1.678 -284.964 -29.980 -3044.966 0.118 0.178 -0.042 -0.02 0.67 -0.74 0.06
1 0.53 53 -0.627 -9.769 1.144 -1.495 -0.549 1.068 -389.896 -149.902 -3149.898 0.164 0.044 -0.025 -0.02 0.67 -0.74 0.06
1 0.54 54 -0.651 -9.903 1.111 0.092 -1.617 1.007 -209.863 -149.902 -3119.917 0.187 0.178 0.008 -0.02 0.67 -0.74 0.06
1 0.55 55 -0.541 -9.845 1.207 0.153 -3.021 0.732 -344.925 -119.922 -3029.976 0.075 0.121 -0.086 -0.02 0.67 -0.74 0.06
1 0.56 56 -0.536 -9.678 1.130 -0.488 -2.716 0.580 -344.925 -119.922 -3029.976 0.071 -0.047 -0.009 -0.02 0.67 -0.74 0.06
1 0.57 57 -0.546 -9.864 1.192 -1.190 -3.143 0.427 -344.925 -44.971 -2879.924 0.080 0.140 -0.070 -0.02 0.67 -0.74 0.06
1 0.58 58 -0.397 -9.860 1.212 -2.594 -3.021 0.946 -299.955 -119.922 -3059.957 -0.068 0.135 -0.090 -0.02 0.67 -0.74 0.06
1 0.59 59 -0.508 -10.013 1.245 -3.601 -1.984 0.519 -299.955 -119.922 -3059.957 0.043 0.288 -0.126 -0.02 0.67 -0.74 0.06
1 0.60 60 -0.431 -10.008 1.231 -1.953 -2.014 0.427 -299.955 14.990 -3059.957 -0.033 0.283 -0.115 -0.02 0.67 -0.74 0.06
1 0.61 61 -0.479 -9.845 1.149 0.000 -1.160 0.671 -299.955 -89.941 -3059.957 0.016 0.120 -0.036 -0.02 0.67 -0.74 0.06
1 0.62 62 -0.383 -9.869 1.197 1.617 -2.197 0.549 -299.955 -89.941 -3059.957 -0.079 0.144 -0.083 -0.02 0.67 -0.74 0.06
1 0.63 63 -0.508 -9.711 1.231 2.441 -1.434 1.190 -389.896 -149.902 -3014.986 0.047 -0.013 -0.109 -0.02 0.67 -0.74 0.06
1 0.64 64 -0.359 -9.807 1.164 0.793 -1.862 1.312 -209.863 -104.932 -3014.986 -0.102 0.083 -0.037 -0.02 0.66 -0.74 0.06
1 0.65 65 -0.302 -9.817 1.149 -2.319 -1.495 1.434 -209.863 -104.932 -3149.898 -0.159 0.093 -0.022 -0.02 0.66 -0.74 0.06
1 0.66 66 -0.417 -9.850 1.178 -4.303 -0.946 1.343 -209.863 -104.932 -3149.898 -0.043 0.126 -0.053 -0.02 0.67 -0.74 0.06
1 0.67 67 -0.350 -9.965 1.293 -4.303 -0.427 0.946 -359.916 -74.951 -3014.986 -0.110 0.240 -0.173 -0.02 0.67 -0.74 0.06
1 0.68 68 -0.431 -9.999 1.279 -1.373 -0.793 0.275 -359.916 -104.932 -3044.966 -0.028 0.273 -0.163 -0.02 0.67 -0.74 0.06
1 0.69 69 -0.321 -9.903 1.207 0.793 -0.946 0.702 -359.916 -104.932 -3044.966 -0.137 0.177 -0.091 -0.02 0.67 -0.74 0.06
1 0.70 70 -0.326 -9.797 1.164 2.686 -0.824 1.465 -269.974 -14.990 -2984.855 -0.131 0.073 -0.042 -0.02 0.67 -0.74 0.06
1 0.71 71 -0.350 -9.754 1.269 3.418 0.427 1.495 -419.876 -14.990 -2954.875 -0.107 0.030 -0.141 -0.02 0.66 -0.74 0.06
1 0.72 72 -0.488 -9.740 1.216 1.801 0.763 2.045 -434.867 -149.902 -3014.986 0.031 0.017 -0.082 -0.02 0.66 -0.74 0.06
1 0.73 73 -0.417 -9.759 1.226 -0.214 1.343 1.068 -434.867 -149.902 -3014.986 -0.042 0.036 -0.088 -0.02 0.66 -0.74 0.06
1 0.74 74 -0.584 -9.721 1.144 -2.136 0.336 1.129 -284.964 -149.902 -3119.917 0.125 -0.002 -0.007 -0.02 0.66 -0.74 0.06
1 0.75 75 -0.445 -9.735 1.216 -3.387 -0.275 1.282 -209.863 -104.932 -2939.885 -0.015 0.012 -0.080 -0.02 0.66 -0.74 0.06
1 0.76 76 -0.579 -9.994 1.068 -2.899 -0.183 0.427 -209.863 -104.932 -2939.885 0.118 0.270 0.065 -0.02 0.66 -0.74 0.06
1 0.77 77 -0.335 -9.960 1.135 -1.709 0.336 1.312 -389.896 -74.951 -3044.966 -0.126 0.236 -0.008 -0.02 0.66 -0.74 0.06
1 0.78 78 -0.306 -9.860 1.140 0.183 0.519 1.740 -344.925 -89.941 -3029.976 -0.155 0.136 -0.013 -0.02 0.67 -0.74 0.06
1 0.79 79 -0.345 -9.860 1.068 1.617 0.793 1.617 -224.854 -89.941 -3029.976 -0.117 0.136 0.061 -0.02 0.66 -0.74 0.06
1 0.80 80 -0.488 -9.888 1.121 2.594 1.190 1.343 -224.854 -89.941 -3029.976 0.026 0.165 0.011 -0.02 0.66 -0.74 0.05
1 0.81 81 -0.589 -9.855 1.063 1.953 0.885 1.434 -269.974 -14.990 -2954.875 0.125 0.132 0.073 -0.02 0.66 -0.74 0.05
1 0.82 82 -0.402 -9.807 1.068 0.244 0.702 2.258 -329.935 0.000 -3074.947 -0.062 0.085 0.073 -0.02 0.66 -0.75 0.05
1 0.83 83 -0.436 -9.884 1.231 -1.495 0.763 2.136 -329.935 0.000 -3074.947 -0.031 0.162 -0.089 -0.02 0.66 -0.75 0.05
1 0.84 84 -0.297 -9.951 1.106 -3.235 1.312 1.648 -329.935 -29.980 -3074.947 -0.173 0.228 0.032 -0.02 0.66 -0.75 0.05
1 0.85 85 -0.393 -9.922 1.077 -3.143 1.740 1.770 -434.867 -104.932 -3014.986 -0.078 0.199 0.057 -0.02 0.66 -0.74 0.05
1 0.86 86 -0.421 -9.922 1.164 -0.916 1.587 1.556 -299.955 -119.922 -2984.855 -0.050 0.199 -0.031 -0.02 0.66 -0.74 0.05
1 0.87 87 -0.493 -9.869 1.068 1.068 0.824 1.282 -299.955 -119.922 -2984.855 0.022 0.146 0.065 -0.02 0.66 -0.74 0.05
1 0.88 88 -0.402 -9.639 1.135 1.648 -0.122 1.343 -299.955 -89.941 -3059.957 -0.070 -0.083 0.000 -0.02 0.66 -0.74 0.05
1 0.89 89 -0.450 -9.836 1.082 1.129 0.854 1.343 -329.935 0.000 -2939.885 -0.023 0.114 0.057 -0.02 0.66 -0.75 0.05
1 0.90 90 -0.412 -9.932 1.178 0.397 0.885 1.495 -329.935 0.000 -2939.885 -0.061 0.210 -0.037 -0.02 0.66 -0.75 0.05
1 0.91 91 -0.508 -9.908 1.226 -1.068 2.167 1.617 -374.906 -14.990 -2954.875 0.033 0.186 -0.083 -0.02 0.66 -0.75 0.05
1 0.92 92 -0.517 -9.836 1.140 -2.686 1.984 1.373 -359.916 -299.955 -3014.986 0.039 0.114 0.000 -0.02 0.66 -0.75 0.05
1 0.93 93 -0.541 -9.932 1.197 -1.740 0.916 1.160 -299.955 14.990 -3104.927 0.062 0.210 -0.060 -0.02 0.66 -0.75 0.05
1 0.94 94 -0.570 -9.750 0.958 0.488 0.366 1.068 -299.955 14.990 -3104.927 0.089 0.028 0.179 -0.02 0.66 -0.75 0.05
1 0.95 95 -0.436 -9.797 1.025 3.265 0.275 1.556 -269.974 -14.990 -3029.976 -0.046 0.076 0.114 -0.02 0.66 -0.75 0.05
1 0.96 96 -0.551 -9.831 1.087 2.777 1.373 1.312 -464.997 -104.932 -3119.917 0.068 0.110 0.057 -0.02 0.66 -0.75 0.05
1 0.97 97 -0.512 -9.726 1.231 0.854 2.075 1.312 -464.997 -104.932 -3119.917 0.029 0.005 -0.081 -0.02 0.66 -0.75 0.05
1 0.98 98 -0.345 -9.999 1.164 -1.648 1.617 1.465 -344.925 -89.941 -3104.927 -0.140 0.279 -0.011 -0.02 0.66 -0.75 0.05
1 0.99 99 -0.388 -9.898 1.121 -3.174 1.038 1.526 -329.935 -104.932 -3074.947 -0.098 0.178 0.028 -0.01 0.66 -0.75 0.05
1 1.00 100 -0.402 -9.994 1.111 -1.495 1.068 1.526 -284.964 -29.980 -3014.986 -0.084 0.273 0.034 -0.01 0.66 -0.75 0.05
1 1.01 101 -0.441 -9.874 1.039 0.854 1.434 0.732 -284.964 -29.980 -3014.986 -0.046 0.153 0.105 -0.01 0.66 -0.75 0.05
1 1.02 102 -0.383 -9.879 1.015 3.052 2.441 1.221 -209.863 -149.902 -3074.947 -0.103 0.158 0.131 -0.01 0.66 -0.75 0.05
1 1.03 103 -0.417 -9.841 1.053 3.204 1.648 1.312 -359.916 -29.980 -3119.917 -0.070 0.121 0.098 -0.01 0.66 -0.75 0.05
1 1.04 104 -0.407 -9.903 1.082 1.129 -0.122 1.465 -359.916 -29.980 -3119.917 -0.080 0.183 0.074 -0.01 0.66 -0.75 0.05
1 1.05 105 -0.575 -9.936 1.216 -1.648 -0.061 2.167 -359.916 -224.854 -2894.914 0.087 0.217 -0.058 -0.01 0.66 -0.75 0.05
1 1.06 106 -0.498 -9.989 1.216 -1.923 0.092 2.472 -359.916 -224.854 -2894.914 0.009 0.270 -0.059 -0.01 0.66 -0.75 0.05
1 1.07 107 -0.532 -9.922 1.221 -0.244 2.136 2.502 -344.925 -164.893 -3029.976 0.038 0.203 -0.065 -0.01 0.66 -0.75 0.05
1 1.08 108 -0.589 -9.855 1.164 1.923 1.678 2.472 -344.925 -164.893 -3029.976 0.093 0.136 -0.006 -0.01 0.66 -0.75 0.05
1 1.09 109 -0.642 -9.788 1.111 3.662 0.824 2.594 -329.935 0.000 -3074.947 0.143 0.070 0.051 -0.01 0.66 -0.75 0.05
1 1.10 110 -0.733 -9.955 1.144 4.242 0.214 2.350 -269.974 -164.893 -3029.976 0.230 0.238 0.024 -0.01 0.66 -0.75 0.05
1 1.11 111 -0.661 -9.869 1.097 2.411 -2.319 2.869 -269.974 -164.893 -3029.976 0.154 0.153 0.079 -0.01 0.66 -0.75 0.05
1 1.12 112 -0.757 -9.841 1.183 1.923 -3.204 2.686 -284.964 -29.980 -3074.947 0.246 0.125 -0.003 -0.01 0.66 -0.75 0.05
1 1.13 113 -0.469 -9.750 1.144 1.038 -3.448 3.265 -284.964 -29.980 -3074.947 -0.044 0.035 0.039 -0.01 0.66 -0.75 0.05
1 1.14 114 -0.493 -9.750 1.077 2.655 -1.953 3.326 -224.854 -119.922 -3029.976 -0.027 0.036 0.113 -0.01 0.66 -0.75 0.05
1 1.15 115 -0.479 -9.740 0.967 2.777 -0.946 3.876 -224.854 -119.922 -3029.976 -0.045 0.027 0.228 -0.01 0.66 -0.75 0.05
1 1.16 116 -0.517 -9.745 1.034 2.289 -0.275 4.913 -299.955 -119.922 -3104.927 -0.011 0.033 0.165 -0.01 0.66 -0.75 0.05
1 1.17 117 -0.532 -9.769 1.039 0.916 0.549 4.456 -344.925 -164.893 -2984.855 -0.002 0.057 0.163 -0.01 0.66 -0.75 0.05
1 1.18 118 -0.776 -9.706 0.991 -0.977 0.580 3.113 -344.925 -164.893 -2984.855 0.237 -0.005 0.211 -0.01 0.66 -0.75 0.05
1 1.19 119 -0.723 -9.697 1.125 -1.343 -1.129 1.984 -284.964 -149.902 -2939.885 0.180 -0.014 0.076 -0.01 0.66 -0.75 0.06
1 1.20 120 -0.718 -9.750 1.178 -2.319 -2.960 2.014 -284.964 -149.902 -2939.885 0.172 0.039 0.023 -0.01 0.66 -0.75 0.06
1 1.21 121 -0.771 -9.797 1.125 -1.404 -5.890 1.099 -299.955 -44.971 -2984.855 0.221 0.086 0.072 -0.01 0.66 -0.75 0.06
1 1.22 122 -0.723 -9.888 1.082 0.275 -6.317 1.282 -299.955 -44.971 -2984.855 0.172 0.177 0.114 -0.01 0.66 -0.75 0.06
1 1.23 123 -0.613 -9.908 1.121 1.343 -4.669 2.441 -224.854 -44.971 -3209.859 0.061 0.197 0.077 -0.01 0.66 -0.75 0.06
1 1.24 124 -0.570 -9.975 1.216 1.740 -2.625 3.387 -284.964 -74.951 -3044.966 0.015 0.264 -0.016 -0.01 0.66 -0.75 0.06
1 1.25 125 -0.752 -9.826 1.130 1.953 -0.427 3.540 -284.964 -74.951 -3044.966 0.194 0.116 0.074 -0.01 0.66 -0.75 0.06
1 1.26 126 -0.838 -9.759 1.106 1.282 -0.122 2.563 -329.935 -104.932 -3074.947 0.275 0.050 0.102 -0.01 0.66 -0.75 0.06
1 1.27 127 -0.824 -9.783 1.125 0.702 -1.740 2.289 -329.935 -104.932 -3074.947 0.256 0.075 0.084 -0.01 0.66 -0.75 0.06
1 1.28 128 -0.809 -9.764 1.226 -0.275 -3.510 1.190 -179.883 -104.932 -2969.865 0.234 0.056 -0.014 -0.01 0.66 -0.75 0.06
1 1.29 129 -0.704 -9.888 1.202 -0.336 -3.723 1.495 -179.883 -104.932 -2969.865 0.127 0.181 0.011 -0.01 0.66 -0.75 0.06
1 1.30 130 -0.656 -9.855 1.173 -0.732 -2.441 1.923 -389.896 -104.932 -3119.917 0.077 0.147 0.039 -0.01 0.66 -0.75 0.06
1 1.31 131 -0.632 -9.740 1.149 -0.214 -1.404 2.716 -359.916 -29.980 -3119.917 0.051 0.033 0.063 -0.01 0.66 -0.75 0.06
1 1.32 132 -0.642 -9.831 1.125 0.519 -1.068 2.899 -359.916 -29.980 -3119.917 0.057 0.124 0.087 -0.01 0.66 -0.75 0.06
1 1.33 133 -0.723 -9.773 1.073 1.373 -0.732 3.540 -284.964 -104.932 -3044.966 0.135 0.067 0.142 -0.01 0.66 -0.75 0.06
