COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.110 -9.046 3.721 -0.519 0.031 1.526 -234.447 2527.953 -3972.112 0.043 0.028 0.114 -0.04 0.55 -0.83 0.04
1 0.01 1 0.235 -8.945 3.740 -0.549 -0.397 1.495 -234.447 2527.953 -3972.112 -0.082 -0.073 0.094 -0.04 0.55 -0.83 0.04
1 0.02 2 0.077 -9.098 3.864 0.641 -0.092 1.312 -309.398 2527.953 -4077.044 0.076 0.080 -0.031 -0.04 0.55 -0.83 0.04
1 0.03 3 0.125 -8.979 3.735 1.190 -0.275 1.526 -309.398 2527.953 -4077.044 0.028 -0.039 0.098 -0.04 0.55 -0.83 0.04
1 0.04 4 0.177 -9.031 3.807 0.641 -0.458 1.282 -384.350 2602.904 -3897.011 -0.024 0.014 0.027 -0.04 0.55 -0.83 0.04
1 0.05 5 0.311 -8.892 3.893 -1.129 -0.671 1.526 -264.428 2572.924 -3972.112 -0.158 -0.125 -0.060 -0.04 0.55 -0.83 0.04
1 0.06 6 0.350 -8.988 3.816 -0.427 -0.488 0.854 -264.428 2572.924 -3972.112 -0.197 -0.030 0.017 -0.04 0.55 -0.83 0.04
1 0.07 7 0.201 -9.113 3.769 0.183 -0.244 0.916 -324.389 2587.914 -4062.054 -0.048 0.095 0.065 -0.04 0.55 -0.83 0.04
1 0.08 8 0.134 -9.007 3.697 -0.122 -0.214 0.702 -234.447 2453.002 -4002.093 0.020 -0.011 0.137 -0.04 0.55 -0.83 0.04
1 0.09 9 0.187 -9.022 3.773 -0.366 -0.946 1.099 -324.389 2407.881 -3912.151 -0.033 0.004 0.059 -0.04 0.55 -0.83 0.04
1 0.10 10 -0.014 -9.012 3.726 -0.275 -0.336 1.312 -324.389 2407.881 -3912.151 0.168 -0.006 0.107 -0.04 0.55 -0.83 0.04
1 0.11 11 0.192 -9.060 3.721 -0.549 -0.763 0.854 -324.389 2437.862 -4092.034 -0.039 0.041 0.111 -0.04 0.55 -0.83 0.04
1 0.12 12 0.206 -8.983 3.807 0.183 -0.610 1.068 -354.369 2557.934 -4017.083 -0.053 -0.035 0.024 -0.04 0.55 -0.83 0.04
1 0.13 13 0.225 -9.012 3.740 0.153 -1.373 1.434 -354.369 2557.934 -4017.083 -0.072 -0.007 0.090 -0.04 0.55 -0.83 0.04
1 0.14 14 0.192 -8.969 3.812 0.061 -0.275 1.953 -264.428 2647.875 -3972.112 -0.038 -0.050 0.018 -0.04 0.55 -0.83 0.04
1 0.15 15 0.172 -9.137 3.884 -0.214 0.031 1.678 -429.320 2437.862 -3957.122 -0.019 0.117 -0.054 -0.04 0.55 -0.83 0.04
1 0.16 16 0.034 -9.070 3.826 -0.214 -0.214 1.892 -414.330 2602.904 -3972.112 0.119 0.050 0.004 -0.04 0.55 -0.83 0.04
1 0.17 17 0.206 -8.993 3.807 0.122 -0.336 1.495 -414.330 2602.904 -3972.112 -0.053 -0.027 0.022 -0.04 0.55 -0.83 0.04
1 0.18 18 0.244 -9.012 3.793 -0.183 0.000 1.312 -249.438 2557.934 -3957.122 -0.091 -0.008 0.037 -0.04 0.55 -0.83 0.04
1 0.19 19 0.139 -9.117 3.869 -0.610 -0.275 1.038 -384.350 2527.953 -3897.011 0.014 0.098 -0.040 -0.04 0.55 -0.83 0.04
1 0.20 20 0.196 -9.003 3.797 -0.092 -0.549 1.282 -384.350 2527.953 -3897.011 -0.044 -0.017 0.032 -0.04 0.55 -0.83 0.04
1 0.21 21 0.072 -8.950 3.663 -0.366 -0.580 0.732 -309.398 2602.904 -3927.142 0.081 -0.070 0.166 -0.04 0.55 -0.83 0.04
1 0.22 22 0.153 -9.113 3.658 0.092 0.153 0.763 -234.447 2572.924 -4002.093 -0.001 0.093 0.170 -0.04 0.55 -0.83 0.04
1 0.23 23 0.077 -8.945 3.807 0.092 -0.427 1.099 -294.408 2512.963 -3987.103 0.076 -0.075 0.020 -0.04 0.55 -0.83 0.04
1 0.24 24 0.134 -9.137 3.692 0.092 -0.275 1.221 -294.408 2512.963 -3987.103 0.018 0.116 0.135 -0.04 0.55 -0.83 0.04
1 0.25 25 0.134 -9.098 3.749 0.031 0.092 1.404 -354.369 2407.881 -3987.103 0.018 0.077 0.077 -0.04 0.55 -0.83 0.04
1 0.26 26 0.115 -8.916 3.726 0.031 0.122 1.465 -264.428 2422.872 -4077.044 0.037 -0.105 0.100 -0.04 0.55 -0.83 0.04
1 0.27 27 0.057 -8.926 3.754 0.305 -1.099 1.282 -264.428 2422.872 -4077.044 0.094 -0.095 0.071 -0.04 0.55 -0.83 0.04
1 0.28 28 0.134 -9.031 3.754 -0.092 -0.946 1.312 -354.369 2557.934 -4062.054 0.016 0.010 0.071 -0.04 0.55 -0.83 0.04
1 0.29 29 0.043 -8.940 3.721 0.427 -0.824 1.831 -294.408 2482.982 -3957.122 0.107 -0.081 0.104 -0.04 0.55 -0.83 0.04
1 0.30 30 0.153 -9.041 3.730 0.275 -1.801 2.014 -534.402 2482.982 -3957.122 -0.004 0.019 0.094 -0.04 0.55 -0.83 0.04
1 0.31 31 0.201 -8.964 3.721 0.183 -1.068 1.190 -534.402 2482.982 -3957.122 -0.052 -0.058 0.103 -0.04 0.55 -0.83 0.04
1 0.32 32 0.101 -9.122 3.740 0.214 -0.610 1.465 -309.398 2453.002 -4077.044 0.049 0.100 0.083 -0.04 0.55 -0.83 0.04
1 0.33 33 0.024 -9.017 3.821 0.153 -1.282 1.648 -309.398 2497.973 -3927.142 0.125 -0.006 0.001 -0.04 0.55 -0.83 0.04
1 0.34 34 0.187 -9.151 3.754 0.671 -1.404 1.862 -309.398 2497.973 -3927.142 -0.038 0.129 0.068 -0.04 0.55 -0.83 0.04
1 0.35 35 0.101 -9.074 3.788 0.946 -0.885 1.678 -384.350 2527.953 -4002.093 0.049 0.051 0.034 -0.04 0.55 -0.83 0.04
1 0.36 36 0.215 -8.983 3.869 0.488 -1.190 1.404 -339.379 2527.953 -3927.142 -0.066 -0.040 -0.049 -0.04 0.55 -0.83 0.04
1 0.37 37 0.101 -9.084 3.711 0.000 -0.977 1.495 -249.438 2482.982 -3957.122 0.049 0.061 0.109 -0.04 0.55 -0.83 0.04
1 0.38 38 0.139 -9.132 3.855 -0.610 -1.190 1.678 -249.438 2482.982 -3957.122 0.010 0.108 -0.035 -0.04 0.55 -0.83 0.04
1 0.39 39 0.129 -9.098 3.764 -0.397 -0.885 0.824 -429.320 2437.862 -3987.103 0.020 0.075 0.056 -0.04 0.55 -0.83 0.04
1 0.40 40 0.077 -9.132 3.778 0.275 -1.373 0.916 -249.438 2587.914 -3957.122 0.073 0.108 0.041 -0.04 0.55 -0.83 0.04
1 0.41 41 0.220 -8.902 3.773 0.031 -1.068 1.587 -249.438 2587.914 -3957.122 -0.071 -0.122 0.045 -0.04 0.55 -0.83 0.04
1 0.42 42 0.134 -8.921 3.702 0.244 -0.671 1.221 -384.350 2377.901 -3972.112 0.015 -0.103 0.117 -0.04 0.55 -0.83 0.04
1 0.43 43 0.077 -9.026 3.730 -0.244 -0.336 1.068 -399.340 2512.963 -3987.103 0.073 0.002 0.088 -0.04 0.55 -0.83 0.04
1 0.44 44 0.206 -9.098 3.716 0.305 -1.007 1.617 -339.379 2527.953 -4002.093 -0.057 0.074 0.102 -0.04 0.55 -0.83 0.04
1 0.45 45 0.168 -9.098 3.702 1.251 -0.732 1.434 -339.379 2527.953 -4002.093 -0.018 0.074 0.117 -0.04 0.55 -0.83 0.04
1 0.46 46 0.072 -9.079 3.759 1.740 -0.732 1.709 -339.379 2602.904 -4077.044 0.078 0.056 0.061 -0.04 0.55 -0.83 0.04
1 0.47 47 0.196 -9.141 3.682 1.099 -1.221 1.617 -234.447 2422.872 -4002.093 -0.047 0.118 0.139 -0.04 0.55 -0.83 0.04
1 0.48 48 0.187 -9.094 3.716 0.519 -1.160 2.289 -234.447 2422.872 -4002.093 -0.037 0.071 0.106 -0.04 0.55 -0.83 0.04
1 0.49 49 0.163 -9.041 3.860 -0.153 -0.946 1.526 -339.379 2677.855 -4152.145 -0.013 0.018 -0.039 -0.04 0.55 -0.83 0.04
1 0.50 50 0.134 -9.041 3.769 -0.397 -1.038 2.167 -324.389 2587.914 -3912.151 0.016 0.018 0.052 -0.04 0.55 -0.83 0.04
