COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.019 -8.902 4.061 0.122 -0.946 1.556 -1167.290 2272.520 -4422.119 0.087 -0.049 -0.071 -0.1 0.54 -0.83 0.15
1 0.01 1 0.148 -8.825 4.051 0.397 -0.916 0.946 -1167.290 2272.520 -4422.119 -0.081 -0.125 -0.060 -0.1 0.54 -0.83 0.15
1 0.02 2 0.096 -8.902 3.989 0.000 -1.190 1.129 -1137.309 2422.572 -4242.086 -0.029 -0.048 0.003 -0.1 0.54 -0.83 0.15
1 0.03 3 0.077 -8.916 4.089 0.610 -1.373 1.343 -1137.309 2422.572 -4242.086 -0.010 -0.033 -0.097 -0.1 0.54 -0.83 0.15
1 0.04 4 0.067 -8.945 4.094 0.366 -0.885 1.343 -1182.280 2437.562 -4437.109 0.000 -0.004 -0.101 -0.1 0.54 -0.83 0.15
1 0.05 5 0.172 -9.070 3.917 0.854 -1.526 1.617 -1182.280 2362.461 -4302.047 -0.105 0.121 0.077 -0.1 0.54 -0.83 0.15
1 0.06 6 0.139 -9.017 3.984 1.251 -1.251 1.251 -1272.371 2347.471 -4497.070 -0.071 0.068 0.010 -0.1 0.54 -0.83 0.15
1 0.07 7 0.081 -8.888 4.056 0.702 -1.373 1.556 -1152.299 2317.490 -4482.080 -0.013 -0.061 -0.062 -0.1 0.54 -0.83 0.15
1 0.08 8 -0.005 -8.926 3.912 0.031 -1.373 1.892 -1152.299 2317.490 -4482.080 0.073 -0.023 0.082 -0.1 0.54 -0.83 0.15
1 0.09 9 0.187 -8.969 4.056 0.458 -1.251 2.106 -1107.329 2242.539 -4302.047 -0.119 0.020 -0.061 -0.1 0.54 -0.83 0.15
1 0.10 10 0.120 -8.888 4.056 0.763 -1.373 2.319 -1107.329 2242.539 -4302.047 -0.051 -0.061 -0.061 -0.1 0.54 -0.83 0.15
