COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.508 -9.869 0.311 -4.791 -1.434 -1.678 711.586 3287.208 -2805.572 -0.202 0.106 0.144 -0.07 -0.69 0.72 0.03
1 0.01 1 -0.474 -9.802 0.498 -6.561 0.336 0.397 666.616 3437.261 -2910.654 -0.229 0.037 -0.059 -0.07 -0.69 0.72 0.03
1 0.02 2 -0.498 -9.740 0.340 -6.226 1.038 0.214 666.616 3437.261 -2910.654 -0.203 -0.026 0.089 -0.07 -0.69 0.72 0.03
1 0.03 3 -0.474 -9.898 0.249 -6.195 0.580 -0.763 756.557 3422.271 -3000.595 -0.225 0.132 0.170 -0.07 -0.69 0.72 0.03
1 0.04 4 -0.594 -9.788 0.297 -5.127 0.183 -0.610 756.557 3422.271 -3000.595 -0.103 0.021 0.112 -0.07 -0.69 0.72 0.03
1 0.05 5 -0.570 -9.769 0.407 -5.493 0.336 -1.282 681.606 3452.251 -2820.562 -0.125 0.002 -0.006 -0.07 -0.69 0.72 0.03
1 0.06 6 -0.666 -9.788 0.340 -6.989 0.916 -0.549 681.606 3452.251 -2820.562 -0.027 0.020 0.051 -0.07 -0.69 0.72 0.03
1 0.07 7 -0.555 -9.730 0.488 -7.416 0.488 -0.824 666.616 3497.222 -2835.553 -0.135 -0.038 -0.108 -0.07 -0.69 0.72 0.03
1 0.08 8 -0.532 -9.903 0.374 -7.141 -1.312 -0.092 681.606 3377.150 -3075.546 -0.154 0.133 -0.015 -0.07 -0.69 0.72 0.03
1 0.09 9 -0.493 -9.932 0.326 -6.653 -1.740 0.153 681.606 3377.150 -3075.546 -0.191 0.162 0.023 -0.07 -0.69 0.72 0.03
1 0.10 10 -0.469 -9.826 0.431 -4.334 -1.770 -0.061 681.606 3422.271 -2865.533 -0.214 0.056 -0.091 -0.07 -0.69 0.72 0.03
1 0.11 11 -0.431 -9.917 0.268 -3.967 -1.251 -0.092 681.606 3422.271 -2865.533 -0.250 0.147 0.067 -0.07 -0.69 0.72 0.03
1 0.12 12 -0.450 -9.769 0.283 -4.944 -1.526 0.153 681.606 3347.169 -2865.533 -0.229 -0.002 0.047 -0.07 -0.69 0.72 0.03
1 0.13 13 -0.436 -9.908 0.215 -6.531 -0.977 -1.495 681.606 3347.169 -2865.533 -0.241 0.136 0.106 -0.07 -0.69 0.72 0.03
1 0.14 14 -0.484 -9.898 0.350 -6.470 -1.434 -1.404 756.557 3422.271 -2865.533 -0.190 0.126 -0.037 -0.07 -0.69 0.72 0.03
1 0.15 15 -0.388 -9.908 0.273 -5.493 -2.136 -1.434 681.606 3482.231 -2895.514 -0.281 0.135 0.029 -0.07 -0.69 0.72 0.03
1 0.16 16 -0.421 -9.730 0.287 -4.089 -2.350 -1.343 681.606 3482.231 -2895.514 -0.239 -0.043 -0.001 -0.07 -0.69 0.72 0.03
1 0.17 17 -0.369 -9.802 0.340 -3.998 -1.495 -0.854 651.625 3377.150 -2790.582 -0.288 0.028 -0.058 -0.07 -0.69 0.72 0.03
1 0.18 18 -0.297 -9.922 0.244 -4.028 -1.556 -1.099 651.625 3377.150 -2790.582 -0.356 0.148 0.032 -0.07 -0.69 0.72 0.03
1 0.19 19 -0.498 -9.888 0.412 -4.944 -1.282 -1.129 606.505 3347.169 -2970.615 -0.152 0.114 -0.142 -0.07 -0.69 0.72 0.03
1 0.20 20 -0.455 -9.716 0.426 -5.768 -2.167 -0.946 726.577 3512.212 -3000.595 -0.192 -0.059 -0.164 -0.07 -0.69 0.72 0.03
1 0.21 21 -0.302 -9.864 0.259 -5.280 -2.411 -1.709 741.567 3392.140 -2910.654 -0.342 0.089 -0.004 -0.07 -0.69 0.72 0.03
1 0.22 22 -0.455 -9.869 0.249 -5.981 -1.709 -2.106 681.606 3452.251 -2970.615 -0.184 0.093 -0.002 -0.07 -0.69 0.72 0.03
1 0.23 23 -0.517 -9.855 0.364 -6.165 -0.580 -2.563 681.606 3452.251 -2970.615 -0.112 0.078 -0.134 -0.07 -0.7 0.71 0.03
1 0.24 24 -0.508 -9.874 0.206 -5.768 -1.099 -2.014 666.616 3467.241 -2880.523 -0.117 0.097 0.016 -0.07 -0.7 0.71 0.03
1 0.25 25 -0.464 -9.922 0.311 -5.035 -2.075 -1.373 666.616 3467.241 -2880.523 -0.156 0.144 -0.098 -0.07 -0.7 0.71 0.03
1 0.26 26 -0.488 -9.917 0.177 -4.303 -2.533 -0.427 726.577 3512.212 -2820.562 -0.129 0.139 0.030 -0.07 -0.7 0.71 0.03
1 0.27 27 -0.498 -9.869 0.278 -3.998 -3.204 -0.244 666.616 3542.192 -2955.625 -0.119 0.091 -0.078 -0.07 -0.7 0.71 0.03
1 0.28 28 -0.498 -9.960 0.326 -4.089 -1.495 0.671 711.586 3497.222 -2910.654 -0.118 0.182 -0.131 -0.07 -0.7 0.71 0.03
1 0.29 29 -0.345 -10.013 0.326 -4.486 -0.824 1.282 591.515 3467.241 -2805.572 -0.270 0.234 -0.136 -0.07 -0.7 0.71 0.03
1 0.30 30 -0.388 -9.826 0.220 -5.219 -0.336 0.336 591.515 3467.241 -2805.572 -0.227 0.047 -0.036 -0.07 -0.7 0.71 0.03
1 0.31 31 -0.306 -9.941 0.096 -5.280 -1.770 -0.916 681.606 3482.231 -2790.582 -0.306 0.162 0.073 -0.07 -0.7 0.71 0.03
1 0.32 32 -0.412 -9.831 0.168 -5.585 -2.686 -0.763 681.606 3482.231 -2790.582 -0.197 0.051 -0.007 -0.07 -0.7 0.71 0.03
1 0.33 33 -0.426 -9.831 0.153 -5.341 -2.747 -0.336 606.505 3512.212 -2895.514 -0.180 0.051 -0.001 -0.07 -0.7 0.71 0.03
1 0.34 34 -0.417 -9.802 0.158 -5.951 -2.380 -0.031 801.528 3497.222 -2730.621 -0.189 0.022 -0.015 -0.07 -0.7 0.71 0.03
1 0.35 35 -0.546 -9.917 0.168 -4.242 -3.174 0.763 756.557 3632.134 -2820.562 -0.058 0.137 -0.033 -0.07 -0.7 0.71 0.03
1 0.36 36 -0.306 -9.869 0.268 -3.754 -3.754 1.038 591.515 3542.192 -3060.556 -0.297 0.089 -0.139 -0.07 -0.7 0.71 0.03
1 0.37 37 -0.316 -9.960 0.230 -3.784 -2.838 0.732 591.515 3542.192 -3060.556 -0.288 0.180 -0.107 -0.07 -0.7 0.71 0.03
1 0.38 38 -0.359 -9.864 0.330 -4.272 -2.228 0.977 576.524 3512.212 -2820.562 -0.243 0.084 -0.217 -0.07 -0.7 0.71 0.03
1 0.39 39 -0.407 -9.812 0.249 -5.798 -1.617 0.854 576.524 3512.212 -2820.562 -0.194 0.031 -0.141 -0.07 -0.7 0.71 0.03
1 0.40 40 -0.522 -9.831 0.177 -5.798 -1.740 0.610 726.577 3632.134 -2865.533 -0.079 0.050 -0.076 -0.07 -0.7 0.71 0.03
1 0.41 41 -0.464 -9.912 0.273 -5.554 -1.526 -1.068 771.547 3572.173 -2835.553 -0.135 0.131 -0.180 -0.07 -0.7 0.71 0.03
1 0.42 42 -0.445 -9.831 0.206 -5.341 -1.068 -0.580 666.616 3572.173 -2835.553 -0.152 0.050 -0.119 -0.07 -0.7 0.71 0.03
1 0.43 43 -0.417 -9.706 0.302 -6.012 -1.129 0.336 591.515 3542.192 -2835.553 -0.178 -0.075 -0.222 -0.07 -0.7 0.71 0.03
1 0.44 44 -0.570 -9.663 0.292 -6.653 -0.549 0.214 591.515 3542.192 -2835.553 -0.024 -0.118 -0.220 -0.07 -0.7 0.71 0.03
1 0.45 45 -0.599 -9.773 0.335 -6.805 -1.862 0.549 741.567 3392.140 -2835.553 0.005 -0.008 -0.280 -0.07 -0.7 0.71 0.03
1 0.46 46 -0.532 -9.812 0.254 -7.019 -1.648 0.824 741.567 3392.140 -2835.553 -0.062 0.030 -0.208 -0.07 -0.7 0.71 0.03
1 0.47 47 -0.498 -9.932 0.163 -6.805 -1.801 1.923 681.606 3482.231 -2895.514 -0.096 0.150 -0.125 -0.07 -0.7 0.71 0.03
1 0.48 48 -0.479 -9.855 0.311 -6.989 -1.678 2.747 561.534 3572.173 -2880.523 -0.117 0.073 -0.283 -0.07 -0.7 0.71 0.03
1 0.49 49 -0.541 -9.912 0.287 -6.683 -1.038 2.869 666.616 3392.140 -2775.592 -0.058 0.131 -0.267 -0.07 -0.7 0.71 0.03
