COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 1.183 -9.620 2.299 -1.129 -2.594 1.312 -704.991 -464.997 -3164.888 0.032 0.138 -0.143 -0.11 0.61 -0.78 0.04
1 0.01 1 1.235 -9.558 2.188 -1.068 -2.167 1.404 -704.991 -464.997 -3164.888 -0.021 0.075 -0.033 -0.11 0.61 -0.78 0.04
1 0.02 2 1.192 -9.625 2.217 -1.770 -2.869 1.648 -674.860 -629.890 -3239.989 0.021 0.142 -0.063 -0.11 0.61 -0.78 0.04
1 0.03 3 1.283 -9.596 2.203 -1.770 -2.502 1.495 -674.860 -629.890 -3239.989 -0.070 0.113 -0.050 -0.11 0.61 -0.78 0.04
1 0.04 4 1.259 -9.606 2.227 -0.854 -2.411 1.892 -764.952 -599.909 -3074.947 -0.046 0.122 -0.075 -0.11 0.61 -0.78 0.04
1 0.05 5 1.293 -9.635 2.208 -0.366 -2.045 1.862 -764.952 -599.909 -3074.947 -0.080 0.151 -0.056 -0.11 0.61 -0.78 0.04
1 0.06 6 1.255 -9.644 2.131 -0.397 -2.319 1.465 -674.860 -584.919 -3239.989 -0.043 0.161 0.021 -0.11 0.61 -0.78 0.04
1 0.07 7 1.226 -9.486 2.150 -0.275 -1.953 1.373 -704.991 -659.870 -3164.888 -0.014 0.002 0.002 -0.11 0.61 -0.78 0.04
1 0.08 8 1.293 -9.491 2.251 -0.946 -2.319 1.862 -704.991 -659.870 -3164.888 -0.082 0.007 -0.099 -0.11 0.61 -0.78 0.04
1 0.09 9 1.259 -9.759 2.093 -1.801 -2.136 1.099 -734.971 -644.880 -3254.979 -0.050 0.275 0.059 -0.11 0.61 -0.78 0.04
1 0.10 10 1.235 -9.649 2.102 -1.801 -2.075 1.526 -659.870 -644.880 -3224.999 -0.026 0.164 0.047 -0.11 0.61 -0.78 0.04
1 0.11 11 1.212 -9.644 2.188 -1.404 -1.770 1.221 -674.860 -464.997 -3209.859 -0.003 0.159 -0.041 -0.11 0.61 -0.78 0.04
1 0.12 12 1.346 -9.654 2.193 -0.977 -1.465 1.007 -674.860 -464.997 -3209.859 -0.137 0.168 -0.046 -0.11 0.61 -0.78 0.04
1 0.13 13 1.197 -9.477 2.193 -0.488 -2.258 1.526 -704.991 -659.870 -3239.989 0.012 -0.009 -0.046 -0.11 0.61 -0.78 0.04
1 0.14 14 1.274 -9.726 2.241 -0.549 -2.350 1.190 -779.942 -584.919 -3059.957 -0.066 0.241 -0.093 -0.11 0.61 -0.78 0.04
1 0.15 15 1.259 -9.639 2.136 -0.061 -2.533 1.221 -779.942 -584.919 -3059.957 -0.051 0.155 0.013 -0.11 0.61 -0.78 0.04
1 0.16 16 1.255 -9.611 2.150 -0.916 -2.045 1.495 -690.000 -644.880 -3044.966 -0.047 0.126 -0.000 -0.11 0.61 -0.78 0.04
