COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.158 -8.212 5.540 0.977 -0.275 1.770 -344.925 -1964.920 -4049.912 0.010 0.047 -0.123 -0.01 0.47 -0.88 0.03
1 0.01 1 -0.235 -8.188 5.483 0.336 -0.671 1.343 -269.974 -2039.871 -3929.990 0.086 0.024 -0.064 -0.01 0.47 -0.88 0.03
1 0.02 2 -0.249 -8.165 5.464 -0.336 -0.458 1.495 -164.893 -1799.877 -4109.873 0.099 0.001 -0.044 -0.01 0.47 -0.88 0.03
1 0.03 3 -0.172 -8.193 5.421 -1.312 -0.885 1.129 -164.893 -1799.877 -4109.873 0.022 0.030 0.000 -0.01 0.47 -0.88 0.03
1 0.04 4 -0.125 -8.184 5.449 -3.357 -1.038 0.641 -299.955 -1889.969 -4079.892 -0.027 0.020 -0.030 -0.01 0.47 -0.88 0.03
1 0.05 5 -0.120 -8.289 5.526 -3.448 -0.549 0.519 -299.955 -1889.969 -4079.892 -0.031 0.123 -0.109 -0.01 0.47 -0.88 0.03
1 0.06 6 -0.273 -8.447 5.569 -3.479 -0.092 1.099 -284.964 -2009.891 -4274.915 0.123 0.279 -0.156 -0.01 0.47 -0.88 0.03
1 0.07 7 -0.211 -8.404 5.492 -2.686 -0.061 1.434 -284.964 -2009.891 -4274.915 0.060 0.233 -0.083 -0.01 0.47 -0.88 0.03
1 0.08 8 -0.048 -8.390 5.545 -1.312 -0.336 1.221 -269.974 -2039.871 -4184.974 -0.104 0.218 -0.138 -0.01 0.47 -0.88 0.03
1 0.09 9 -0.105 -8.332 5.521 -0.427 -1.068 0.824 -269.974 -1919.949 -4049.912 -0.047 0.159 -0.115 -0.01 0.47 -0.88 0.03
1 0.10 10 -0.120 -8.270 5.545 -0.244 -0.610 0.549 -269.974 -1919.949 -4049.912 -0.033 0.097 -0.139 -0.01 0.47 -0.88 0.03
1 0.11 11 -0.177 -8.145 5.497 -0.122 -0.763 0.610 -269.974 -1889.969 -4109.873 0.026 -0.027 -0.091 -0.01 0.47 -0.88 0.03
1 0.12 12 -0.177 -8.203 5.483 -0.122 -0.610 1.251 -269.974 -1889.969 -4109.873 0.025 0.031 -0.076 -0.01 0.47 -0.88 0.03
1 0.13 13 -0.220 -8.203 5.416 -0.702 -0.641 1.221 -194.873 -1964.920 -4004.941 0.068 0.031 -0.009 -0.01 0.47 -0.88 0.03
1 0.14 14 -0.287 -8.179 5.488 -2.106 -0.610 1.068 -194.873 -1964.920 -4004.941 0.135 0.007 -0.080 -0.01 0.47 -0.88 0.03
1 0.15 15 -0.244 -8.260 5.603 -2.411 -0.336 1.465 -329.935 -2054.861 -4064.902 0.092 0.089 -0.195 -0.01 0.47 -0.88 0.03
1 0.16 16 -0.172 -8.232 5.430 -2.960 -0.671 1.099 -179.883 -1859.988 -4094.882 0.018 0.059 -0.024 -0.01 0.47 -0.88 0.03
1 0.17 17 -0.038 -8.236 5.588 -2.716 -0.946 1.892 -179.883 -1859.988 -4094.882 -0.116 0.063 -0.184 -0.01 0.47 -0.88 0.03
1 0.18 18 -0.254 -8.366 5.603 -1.251 -0.458 1.526 -284.964 -1829.858 -4094.882 0.099 0.190 -0.201 -0.01 0.47 -0.88 0.03
1 0.19 19 -0.077 -8.380 5.579 -0.549 -0.946 1.862 -284.964 -1829.858 -4094.882 -0.079 0.205 -0.177 -0.01 0.47 -0.88 0.03
1 0.20 20 -0.163 -8.337 5.607 -0.458 -0.427 1.648 -299.955 -1919.949 -4079.892 0.008 0.162 -0.205 -0.01 0.47 -0.88 0.03
