COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.790 -8.821 4.037 -1.434 -1.495 0.946 -794.932 -944.984 -3584.915 -0.031 -0.075 0.004 -0.09 0.53 -0.84 0.06
1 0.01 1 0.737 -8.916 4.051 -1.373 -1.740 0.824 -824.913 -1049.916 -3674.856 0.021 0.021 -0.010 -0.09 0.53 -0.84 0.06
1 0.02 2 0.857 -9.055 4.027 -1.129 -0.854 1.099 -824.913 -1049.916 -3674.856 -0.098 0.160 0.014 -0.09 0.53 -0.84 0.06
1 0.03 3 0.862 -8.988 4.161 -2.228 -0.824 0.488 -839.903 -1064.906 -3659.866 -0.102 0.093 -0.120 -0.09 0.53 -0.84 0.06
1 0.04 4 0.599 -9.065 4.027 -2.533 -1.129 0.000 -629.890 -1049.916 -3644.875 0.162 0.168 0.012 -0.09 0.54 -0.84 0.06
1 0.05 5 0.661 -9.012 4.171 -2.930 -1.923 -0.275 -629.890 -1049.916 -3644.875 0.101 0.115 -0.134 -0.09 0.54 -0.84 0.06
1 0.06 6 0.737 -9.108 4.128 -2.228 -1.312 -0.305 -869.883 -989.955 -3704.986 0.026 0.209 -0.094 -0.09 0.54 -0.84 0.06
1 0.07 7 0.785 -9.094 4.065 -1.984 -0.702 0.610 -764.952 -989.955 -3659.866 -0.021 0.194 -0.033 -0.09 0.54 -0.84 0.06
1 0.08 8 0.685 -9.022 4.156 -1.312 -1.495 0.671 -944.984 -1064.906 -3629.885 0.079 0.122 -0.125 -0.09 0.54 -0.84 0.06
1 0.09 9 0.833 -8.959 3.989 -0.824 -0.916 1.038 -944.984 -1064.906 -3629.885 -0.069 0.060 0.042 -0.09 0.54 -0.84 0.06
1 0.10 10 0.690 -8.979 4.056 -0.854 -1.160 1.129 -869.883 -989.955 -3704.986 0.075 0.079 -0.025 -0.09 0.54 -0.84 0.06
1 0.11 11 0.742 -8.902 4.022 -1.648 -1.709 1.587 -944.984 -1019.936 -3809.918 0.022 0.002 0.008 -0.09 0.54 -0.84 0.06
1 0.12 12 0.848 -8.945 4.070 -1.831 -1.892 1.495 -944.984 -1019.936 -3809.918 -0.083 0.045 -0.040 -0.09 0.54 -0.84 0.06
1 0.13 13 0.785 -9.041 4.123 -1.678 -1.373 1.282 -854.893 -854.893 -3644.875 -0.021 0.140 -0.094 -0.09 0.54 -0.84 0.06
1 0.14 14 0.781 -8.998 4.022 -1.831 -1.312 1.282 -764.952 -1139.857 -3764.947 -0.016 0.097 0.007 -0.09 0.54 -0.84 0.06
1 0.15 15 0.800 -8.983 4.156 -1.251 -1.465 0.824 -929.994 -1049.916 -3719.977 -0.035 0.083 -0.128 -0.09 0.54 -0.84 0.06
1 0.16 16 0.852 -8.974 4.018 -0.519 -1.801 1.190 -929.994 -1049.916 -3719.977 -0.087 0.073 0.011 -0.09 0.54 -0.84 0.06
1 0.17 17 0.752 -8.974 4.051 -1.343 -1.465 0.641 -914.854 -989.955 -3704.986 0.013 0.073 -0.022 -0.09 0.54 -0.84 0.06
1 0.18 18 0.728 -8.940 4.042 -1.678 -0.732 0.916 -929.994 -1124.867 -3674.856 0.038 0.039 -0.013 -0.09 0.54 -0.84 0.07
1 0.19 19 0.891 -9.070 4.118 -1.282 -1.465 0.916 -929.994 -1124.867 -3674.856 -0.125 0.169 -0.090 -0.09 0.54 -0.84 0.07
1 0.20 20 0.828 -9.012 4.104 -1.129 -1.007 1.343 -929.994 -1049.916 -3794.928 -0.063 0.111 -0.076 -0.09 0.54 -0.84 0.07
1 0.21 21 0.766 -8.940 4.051 -1.678 -1.434 0.610 -839.903 -1019.936 -3659.866 -0.000 0.039 -0.023 -0.09 0.54 -0.84 0.07
1 0.22 22 0.838 -8.916 4.118 -1.648 -1.495 1.190 -944.984 -1064.906 -3584.915 -0.072 0.015 -0.090 -0.09 0.54 -0.84 0.07
1 0.23 23 0.814 -8.998 4.046 -1.587 -1.160 0.610 -944.984 -1064.906 -3584.915 -0.048 0.097 -0.018 -0.09 0.54 -0.84 0.07
1 0.24 24 0.661 -9.079 4.080 -1.617 -0.671 0.793 -914.854 -989.955 -3734.967 0.106 0.178 -0.051 -0.09 0.54 -0.84 0.07
1 0.25 25 0.771 -9.089 4.042 -0.610 -1.221 1.404 -764.952 -1139.857 -3659.866 -0.004 0.188 -0.014 -0.09 0.54 -0.84 0.07
1 0.26 26 0.790 -9.060 4.152 -1.099 -1.312 1.221 -764.952 -1139.857 -3659.866 -0.023 0.159 -0.124 -0.09 0.54 -0.84 0.07
1 0.27 27 0.790 -9.103 4.085 -0.946 -1.038 1.129 -839.903 -944.984 -3659.866 -0.023 0.202 -0.057 -0.09 0.54 -0.84 0.07
1 0.28 28 0.852 -8.998 4.089 -1.465 -1.160 1.038 -1004.945 -1124.867 -3749.957 -0.085 0.097 -0.062 -0.09 0.54 -0.84 0.07
1 0.29 29 0.804 -9.117 4.003 -1.404 -1.190 0.977 -869.883 -1094.887 -3584.915 -0.036 0.217 0.025 -0.09 0.54 -0.84 0.07
1 0.30 30 0.910 -8.993 4.113 -1.160 -0.916 0.824 -869.883 -1094.887 -3584.915 -0.142 0.092 -0.086 -0.09 0.54 -0.84 0.07
1 0.31 31 0.867 -9.161 4.032 -0.732 -0.458 1.129 -764.952 -989.955 -3659.866 -0.099 0.260 -0.004 -0.09 0.54 -0.84 0.07
1 0.32 32 0.800 -8.926 3.994 -0.977 -1.251 1.373 -779.942 -1004.945 -3719.977 -0.031 0.025 0.034 -0.09 0.54 -0.84 0.07
1 0.33 33 0.757 -9.041 4.046 -0.702 -0.946 0.763 -779.942 -1004.945 -3719.977 0.012 0.140 -0.019 -0.09 0.54 -0.84 0.07
1 0.34 34 0.881 -9.060 4.042 -0.275 -0.763 0.641 -839.903 -1019.936 -3584.915 -0.113 0.159 -0.014 -0.09 0.54 -0.84 0.07
1 0.35 35 0.766 -8.998 4.109 -0.763 -0.824 1.160 -869.883 -1094.887 -3629.885 0.003 0.097 -0.081 -0.09 0.54 -0.84 0.07
1 0.36 36 0.814 -9.060 4.027 -0.671 -0.977 1.282 -794.932 -989.955 -3629.885 -0.045 0.159 0.000 -0.09 0.54 -0.84 0.07
1 0.37 37 0.867 -9.012 4.037 -1.099 -1.068 1.312 -794.932 -989.955 -3629.885 -0.098 0.111 -0.010 -0.09 0.54 -0.84 0.07
1 0.38 38 0.819 -8.998 4.022 -1.099 -0.458 1.495 -839.903 -1094.887 -3764.947 -0.050 0.097 0.005 -0.09 0.54 -0.84 0.07
1 0.39 39 0.848 -9.055 4.056 -0.702 -0.366 1.190 -794.932 -1094.887 -3764.947 -0.079 0.154 -0.029 -0.09 0.54 -0.84 0.07
1 0.40 40 0.761 -9.012 3.927 -0.366 -0.854 1.617 -794.932 -1094.887 -3764.947 0.009 0.111 0.099 -0.09 0.54 -0.84 0.07
1 0.41 41 0.833 -9.065 3.998 -0.580 -1.190 1.068 -899.864 -1049.916 -3644.875 -0.063 0.163 0.027 -0.09 0.54 -0.84 0.07
1 0.42 42 0.833 -9.003 4.032 -0.763 -1.007 0.580 -824.913 -854.893 -3719.977 -0.063 0.101 -0.007 -0.09 0.54 -0.84 0.07
1 0.43 43 0.915 -8.979 4.022 -1.190 -1.251 1.190 -944.984 -989.955 -3734.967 -0.144 0.076 0.002 -0.09 0.54 -0.84 0.07
1 0.44 44 0.843 -8.969 4.085 -0.946 -0.458 0.031 -944.984 -989.955 -3734.967 -0.071 0.067 -0.061 -0.09 0.54 -0.84 0.07
1 0.45 45 0.709 -8.998 3.989 -1.953 -1.190 0.122 -824.913 -1079.896 -3749.957 0.063 0.095 0.035 -0.09 0.54 -0.84 0.07
1 0.46 46 0.785 -9.007 3.994 -0.977 -0.458 0.549 -749.961 -1049.916 -3674.856 -0.012 0.105 0.029 -0.09 0.54 -0.84 0.07
1 0.47 47 0.838 -9.017 4.013 -0.305 -1.099 0.458 -749.961 -1049.916 -3674.856 -0.065 0.114 0.009 -0.09 0.54 -0.84 0.07
1 0.48 48 0.828 -8.902 4.027 -1.465 -1.434 0.183 -944.984 -989.955 -3629.885 -0.055 -0.002 -0.006 -0.09 0.54 -0.84 0.07
1 0.49 49 0.819 -8.955 4.156 -1.160 -0.885 0.519 -854.893 -1004.945 -3854.889 -0.046 0.051 -0.135 -0.09 0.54 -0.84 0.07
1 0.50 50 0.690 -8.926 4.027 -1.007 -1.007 0.458 -854.893 -1004.945 -3854.889 0.084 0.022 -0.006 -0.09 0.54 -0.84 0.07
1 0.51 51 0.824 -8.959 3.979 -0.488 -1.526 0.824 -929.994 -959.975 -3674.856 -0.051 0.056 0.042 -0.09 0.54 -0.84 0.07
