COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.48 48 1.207 -9.812 0.555 -0.580 -1.129 1.587 -944.984 -149.902 -2819.963 0.029 0.111 0.086 -0.15 0.67 -0.73 0.07
1 0.49 49 1.298 -9.759 0.603 -1.129 -0.153 0.763 -944.984 -104.932 -2894.914 -0.064 0.058 0.037 -0.15 0.67 -0.73 0.07
1 0.50 50 1.250 -9.826 0.651 -1.160 -0.183 1.129 -944.984 -104.932 -2894.914 -0.016 0.125 -0.011 -0.15 0.67 -0.73 0.07
1 0.51 51 1.188 -9.951 0.728 -0.458 -0.427 0.610 -1004.945 -14.990 -2849.943 0.047 0.250 -0.088 -0.15 0.67 -0.73 0.07
1 0.52 52 1.216 -9.864 0.613 -0.366 -0.519 0.458 -1004.945 -14.990 -2849.943 0.018 0.164 0.027 -0.15 0.67 -0.73 0.07
1 0.53 53 1.307 -9.860 0.517 -1.373 -0.458 0.153 -1079.896 -284.964 -2909.904 -0.073 0.159 0.123 -0.15 0.67 -0.73 0.07
1 0.54 54 1.245 -9.860 0.575 -0.305 -0.092 0.092 -899.864 -44.971 -2774.992 -0.010 0.159 0.065 -0.15 0.67 -0.73 0.07
1 0.55 55 1.293 -9.951 0.527 -0.549 -0.732 0.336 -899.864 -44.971 -2774.992 -0.057 0.250 0.113 -0.15 0.67 -0.73 0.07
1 0.56 56 1.312 -9.726 0.666 -1.862 -2.014 0.366 -1004.945 -119.922 -2879.924 -0.076 0.025 -0.027 -0.15 0.67 -0.73 0.07
1 0.57 57 1.326 -9.711 0.694 -1.129 -0.946 1.526 -1004.945 -119.922 -2879.924 -0.089 0.011 -0.057 -0.15 0.67 -0.73 0.07
1 0.58 58 1.274 -9.788 0.546 -1.190 -0.305 1.312 -929.994 -164.893 -2909.904 -0.035 0.087 0.092 -0.15 0.67 -0.73 0.07
1 0.59 59 1.188 -9.702 0.694 -0.122 0.153 1.495 -929.994 -164.893 -2909.904 0.051 0.001 -0.057 -0.15 0.67 -0.73 0.07
1 0.60 60 1.140 -9.682 0.584 -0.793 -0.244 1.373 -1004.945 -209.863 -2909.904 0.098 -0.018 0.055 -0.15 0.67 -0.73 0.07
1 0.61 61 1.207 -9.764 0.646 -0.519 -0.610 0.671 -854.893 -44.971 -2879.924 0.031 0.063 -0.008 -0.15 0.67 -0.73 0.07
1 0.62 62 1.226 -9.860 0.680 0.000 -0.458 1.190 -854.893 -44.971 -2879.924 0.012 0.159 -0.041 -0.15 0.67 -0.73 0.07
1 0.63 63 1.087 -9.750 0.680 0.092 -0.580 0.824 -1094.887 -104.932 -2819.963 0.150 0.049 -0.041 -0.15 0.67 -0.73 0.07
1 0.64 64 1.135 -9.726 0.646 -0.610 -0.885 1.099 -1079.896 -89.941 -2729.872 0.102 0.025 -0.006 -0.15 0.67 -0.73 0.07
1 0.65 65 1.188 -9.864 0.551 -1.770 -1.312 0.977 -974.965 -164.893 -2879.924 0.049 0.164 0.089 -0.15 0.67 -0.73 0.07
1 0.66 66 1.226 -9.821 0.713 -1.709 -1.495 1.831 -974.965 -164.893 -2879.924 0.010 0.121 -0.075 -0.15 0.67 -0.73 0.07
1 0.67 67 1.216 -9.893 0.579 -1.282 -1.282 1.160 -989.955 -104.932 -2864.934 0.019 0.192 0.059 -0.15 0.67 -0.73 0.07
1 0.68 68 1.192 -9.778 0.579 -1.221 -1.099 1.129 -899.864 -44.971 -2879.924 0.043 0.077 0.059 -0.15 0.67 -0.73 0.07
1 0.69 69 1.336 -9.740 0.541 -1.495 -0.641 1.007 -899.864 -44.971 -2879.924 -0.100 0.039 0.097 -0.15 0.67 -0.73 0.07
1 0.70 70 1.154 -9.754 0.579 -1.190 -0.946 1.099 -1019.936 -74.951 -2819.963 0.081 0.053 0.058 -0.15 0.67 -0.73 0.07
1 0.71 71 1.360 -9.639 0.651 -1.282 -1.740 0.427 -1034.926 -89.941 -2804.973 -0.125 -0.062 -0.014 -0.15 0.67 -0.73 0.07
1 0.72 72 1.288 -9.812 0.618 -1.831 -1.282 1.190 -839.903 -74.951 -2789.982 -0.052 0.111 0.019 -0.15 0.67 -0.73 0.07
1 0.73 73 1.317 -9.702 0.651 -1.282 -0.671 0.732 -839.903 -74.951 -2789.982 -0.081 0.001 -0.014 -0.15 0.67 -0.73 0.07
1 0.74 74 1.231 -9.802 0.771 -0.977 -0.183 1.282 -1004.945 14.990 -2954.875 0.006 0.101 -0.134 -0.15 0.67 -0.73 0.07
1 0.75 75 1.207 -9.850 0.508 -0.549 -0.244 1.434 -989.955 29.980 -2939.885 0.030 0.149 0.130 -0.15 0.67 -0.73 0.07
1 0.76 76 1.355 -9.783 0.699 -1.160 -0.946 1.465 -989.955 29.980 -2939.885 -0.119 0.082 -0.061 -0.15 0.67 -0.73 0.07
1 0.77 77 1.322 -9.797 0.666 -1.526 -0.397 1.373 -1004.945 14.990 -2879.924 -0.086 0.097 -0.028 -0.15 0.67 -0.73 0.07
1 0.78 78 1.274 -9.817 0.618 -1.129 0.153 1.678 -869.883 -74.951 -2789.982 -0.037 0.116 0.020 -0.15 0.67 -0.73 0.07
1 0.79 79 1.097 -9.797 0.781 -1.068 -0.488 1.495 -929.994 -89.941 -2804.973 0.140 0.097 -0.142 -0.15 0.67 -0.73 0.07
1 0.80 80 1.192 -9.706 0.670 -1.190 -1.007 0.427 -929.994 -89.941 -2804.973 0.043 0.006 -0.032 -0.15 0.67 -0.73 0.07
1 0.81 81 1.159 -9.841 0.579 -1.770 -1.404 -0.336 -944.984 -104.932 -2864.934 0.077 0.140 0.059 -0.15 0.67 -0.73 0.07
1 0.82 82 1.288 -9.884 0.761 -0.977 -1.892 0.031 -944.984 -149.902 -2864.934 -0.051 0.183 -0.124 -0.15 0.67 -0.73 0.07
1 0.83 83 1.197 -9.773 0.685 -0.061 -0.671 -0.153 -944.984 -149.902 -2864.934 0.042 0.073 -0.047 -0.15 0.67 -0.73 0.07
1 0.84 84 1.307 -9.831 0.623 -0.885 -1.038 0.275 -989.955 -74.951 -2939.885 -0.067 0.131 0.017 -0.15 0.67 -0.73 0.07
1 0.85 85 1.183 -9.817 0.675 -0.702 -0.671 1.160 -1004.945 -119.922 -2804.973 0.058 0.116 -0.036 -0.15 0.67 -0.73 0.07
1 0.86 86 1.207 -9.855 0.685 -0.763 -0.977 1.556 -1064.906 -149.902 -2864.934 0.034 0.155 -0.046 -0.15 0.67 -0.73 0.07
1 0.87 87 1.235 -9.817 0.646 -0.641 -1.740 1.343 -1064.906 -149.902 -2864.934 0.004 0.116 -0.007 -0.15 0.67 -0.73 0.07
1 0.88 88 1.231 -9.716 0.761 -0.458 -1.190 1.740 -989.955 -104.932 -2939.885 0.009 0.016 -0.122 -0.15 0.67 -0.73 0.07
1 0.89 89 1.245 -9.860 0.584 0.122 -0.824 1.740 -944.984 -74.951 -2789.982 -0.007 0.159 0.056 -0.15 0.67 -0.73 0.07
1 0.90 90 1.264 -9.860 0.690 -0.458 -1.434 2.075 -944.984 -74.951 -2789.982 -0.026 0.159 -0.048 -0.15 0.67 -0.73 0.07
1 0.91 91 1.293 -9.706 0.661 -1.007 -1.801 1.282 -1019.936 -74.951 -2894.914 -0.055 0.006 -0.019 -0.15 0.67 -0.73 0.07
1 0.92 92 1.231 -9.793 0.632 -0.793 -1.068 0.702 -1004.945 -44.971 -2699.891 0.008 0.092 0.009 -0.15 0.67 -0.73 0.07
1 0.93 93 1.393 -9.668 0.824 -1.160 -1.465 0.854 -1034.926 -239.994 -2879.924 -0.154 -0.032 -0.181 -0.15 0.67 -0.73 0.07
1 0.94 94 1.269 -9.826 0.589 -1.221 -1.221 0.366 -1034.926 -239.994 -2879.924 -0.029 0.126 0.054 -0.15 0.67 -0.73 0.07
1 0.95 95 1.240 -9.706 0.613 -0.427 -0.854 0.580 -1019.936 -29.980 -2894.914 0.000 0.007 0.030 -0.15 0.67 -0.73 0.07
1 0.96 96 1.264 -9.682 0.623 -0.397 -0.488 1.129 -899.864 -44.971 -2849.943 -0.023 -0.017 0.020 -0.15 0.67 -0.73 0.07
1 0.97 97 1.231 -9.706 0.608 -0.885 -0.061 1.312 -899.864 -44.971 -2849.943 0.010 0.007 0.035 -0.15 0.67 -0.73 0.07
1 0.98 98 1.149 -9.850 0.637 -1.221 -0.610 1.251 -929.994 -164.893 -2954.875 0.092 0.150 0.006 -0.15 0.67 -0.73 0.07
1 0.99 99 1.250 -9.941 0.704 -1.373 -1.831 0.580 -869.883 -29.980 -2864.934 -0.009 0.241 -0.062 -0.15 0.67 -0.73 0.07
1 1.00 100 1.336 -9.807 0.584 -0.732 -1.770 1.282 -944.984 -74.951 -2714.881 -0.096 0.107 0.059 -0.15 0.67 -0.73 0.07
1 1.01 101 1.226 -9.802 0.618 -1.160 -1.831 1.129 -944.984 -74.951 -2714.881 0.014 0.102 0.024 -0.15 0.67 -0.73 0.07
1 1.02 102 1.245 -9.778 0.589 -1.495 -2.380 2.167 -1019.936 -149.902 -2819.963 -0.005 0.078 0.053 -0.15 0.67 -0.73 0.07
1 1.03 103 1.302 -9.649 0.651 -1.740 -2.472 1.678 -914.854 -179.883 -2894.914 -0.064 -0.051 -0.011 -0.15 0.67 -0.73 0.07
1 1.04 104 1.355 -9.778 0.618 -1.251 -1.160 1.343 -914.854 -179.883 -2894.914 -0.116 0.078 0.022 -0.15 0.67 -0.73 0.07
