COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.120 -6.589 7.365 -0.488 -0.305 0.183 99.985 489.881 -4787.131 -0.019 0.098 -0.024 0 0.35 -0.94 0.01
1 0.01 1 -0.120 -6.580 7.398 -0.885 -0.641 0.244 70.004 564.832 -4787.131 -0.019 0.088 -0.058 0 0.35 -0.94 0.01
1 0.02 2 -0.201 -6.546 7.379 -1.465 -0.458 0.824 70.004 564.832 -4787.131 0.062 0.055 -0.039 0 0.35 -0.94 0.01
1 0.03 3 -0.177 -6.599 7.528 -1.190 -0.580 0.122 55.014 504.871 -4877.073 0.038 0.107 -0.187 0 0.35 -0.94 0.01
1 0.04 4 -0.172 -6.666 7.456 -0.580 -0.183 0.763 10.043 549.842 -4772.141 0.034 0.174 -0.116 0 0.35 -0.94 0.01
1 0.05 5 -0.225 -6.580 7.427 -0.183 -0.732 0.305 10.043 549.842 -4772.141 0.086 0.088 -0.087 0 0.35 -0.94 0.01
1 0.06 6 -0.306 -6.637 7.470 -0.427 -1.373 0.336 99.985 519.861 -4862.083 0.167 0.145 -0.130 0 0.35 -0.94 0.01
1 0.07 7 -0.158 -6.608 7.441 -1.251 -1.038 1.190 -19.787 624.943 -4697.040 0.017 0.116 -0.101 0 0.35 -0.94 0.01
1 0.08 8 -0.110 -6.565 7.341 -0.916 -1.709 1.373 70.004 684.904 -4832.102 -0.031 0.073 -0.001 0 0.35 -0.94 0.01
1 0.09 9 -0.148 -6.699 7.552 -1.312 -0.916 1.740 70.004 684.904 -4832.102 0.007 0.207 -0.212 0 0.35 -0.94 0.01
1 0.10 10 -0.259 -6.575 7.552 -1.801 -1.495 1.892 84.995 654.923 -4742.161 0.117 0.082 -0.212 0 0.35 -0.94 0.01
1 0.11 11 -0.125 -6.699 7.394 -2.014 -1.007 2.106 55.014 549.842 -4817.112 -0.018 0.207 -0.054 0 0.35 -0.94 0.01
1 0.12 12 -0.110 -6.675 7.422 -1.587 -1.129 1.617 55.014 549.842 -4817.112 -0.033 0.182 -0.083 0 0.35 -0.94 0.01
1 0.13 13 -0.168 -6.685 7.461 -0.946 -1.099 1.984 -154.849 564.832 -4787.131 0.024 0.191 -0.122 0 0.35 -0.94 0.01
1 0.14 14 -0.239 -6.670 7.432 0.061 -1.495 2.167 55.014 624.943 -4697.040 0.095 0.177 -0.093 0 0.35 -0.94 0.01
1 0.15 15 -0.139 -6.551 7.451 -0.275 -1.648 1.740 70.004 594.812 -4757.151 -0.007 0.058 -0.112 0 0.35 -0.94 0.01
1 0.16 16 -0.110 -6.690 7.408 -0.305 -1.282 2.441 70.004 594.812 -4757.151 -0.036 0.198 -0.067 0 0.35 -0.94 0.01
1 0.17 17 -0.134 -6.709 7.403 -0.427 -1.709 2.411 84.995 504.871 -4697.040 -0.012 0.218 -0.063 0 0.35 -0.94 0.01
1 0.18 18 -0.196 -6.651 7.307 -0.549 -1.862 2.319 10.043 504.871 -4847.092 0.050 0.161 0.034 0 0.35 -0.94 0.01
1 0.19 19 0.048 -6.656 7.374 -0.580 -1.617 1.862 10.043 504.871 -4847.092 -0.195 0.165 -0.034 0 0.35 -0.94 0.01
1 0.20 20 -0.067 -6.623 7.346 -0.214 -1.282 1.984 55.014 549.842 -4847.092 -0.080 0.132 -0.005 0 0.35 -0.94 0.01
1 0.21 21 -0.283 -6.541 7.408 -1.160 -1.770 1.770 -4.797 564.832 -4712.030 0.136 0.051 -0.067 0 0.35 -0.94 0.01
1 0.22 22 -0.081 -6.627 7.470 -1.465 -1.160 1.556 -19.787 504.871 -4877.073 -0.066 0.137 -0.129 0 0.35 -0.94 0.01
1 0.23 23 -0.105 -6.699 7.432 -1.190 -1.251 1.892 -19.787 504.871 -4877.073 -0.042 0.209 -0.091 0 0.35 -0.94 0.01
1 0.24 24 -0.148 -6.656 7.432 -1.312 -1.862 2.228 25.034 714.884 -4862.083 0.002 0.165 -0.091 0 0.35 -0.94 0.01
1 0.25 25 -0.158 -6.608 7.461 -1.282 -1.587 1.801 114.975 654.923 -4847.092 0.012 0.117 -0.120 0 0.35 -0.94 0.01
1 0.26 26 -0.172 -6.613 7.370 -0.214 -1.587 1.617 114.975 654.923 -4847.092 0.026 0.121 -0.030 0 0.35 -0.94 0.01
1 0.27 27 -0.110 -6.599 7.384 -0.427 -1.526 1.740 -49.768 564.832 -4832.102 -0.036 0.107 -0.044 0 0.35 -0.94 0.01
1 0.28 28 -0.244 -6.647 7.379 -1.465 -1.465 1.831 99.985 639.933 -4787.131 0.098 0.155 -0.039 0 0.35 -0.94 0.01
1 0.29 29 -0.182 -6.551 7.398 -1.587 -1.862 1.709 25.034 564.832 -4712.030 0.035 0.058 -0.059 0 0.35 -0.94 0.01
1 0.30 30 -0.263 -6.570 7.317 -1.434 -1.801 1.465 25.034 564.832 -4712.030 0.117 0.077 0.022 0 0.35 -0.94 0.01
1 0.31 31 -0.158 -6.623 7.355 -2.258 -1.740 2.014 190.076 384.799 -4742.161 0.011 0.129 -0.017 0 0.35 -0.94 0.01
1 0.32 32 -0.172 -6.685 7.374 -2.228 -2.136 1.678 -4.797 564.832 -4832.102 0.025 0.190 -0.038 0 0.35 -0.94 0.01
1 0.33 33 -0.206 -6.589 7.465 -2.625 -2.258 2.502 -4.797 564.832 -4832.102 0.058 0.092 -0.130 0 0.35 -0.93 0.01
1 0.34 34 -0.129 -6.656 7.422 -2.686 -2.380 3.784 -49.768 489.881 -4682.050 -0.019 0.157 -0.089 0 0.35 -0.93 0.01
1 0.35 35 -0.235 -6.651 7.331 -2.716 -2.777 4.059 -49.768 489.881 -4682.050 0.086 0.150 0.000 0 0.35 -0.93 0.01
1 0.36 36 -0.244 -6.560 7.336 -3.113 -2.533 4.089 -19.787 699.894 4901.957 0.093 0.054 -0.009 0 0.36 -0.93 0.01
1 0.37 37 -0.163 -6.603 7.408 -3.845 -3.235 4.272 -19.787 699.894 4901.957 0.011 0.095 -0.083 0 0.36 -0.93 0.01
1 0.38 38 -0.168 -6.718 7.355 -4.089 -2.838 4.089 -79.898 519.861 -4832.102 0.015 0.206 -0.034 0 0.36 -0.93 0.01
1 0.39 39 -0.187 -6.699 7.307 -4.089 -2.228 3.540 25.034 489.881 -4757.151 0.033 0.183 0.011 0 0.36 -0.93 0.01
1 0.40 40 -0.201 -6.541 7.317 -3.845 -2.808 3.967 25.034 489.881 -4757.151 0.046 0.021 -0.002 0 0.36 -0.93 0.01
1 0.41 41 -0.239 -6.694 7.370 -3.784 -1.953 3.052 10.043 579.822 4901.957 0.084 0.171 -0.058 0 0.36 -0.93 0.01
1 0.42 42 -0.239 -6.603 7.322 -3.296 -2.167 2.716 10.043 579.822 4901.957 0.082 0.077 -0.012 0 0.36 -0.93 0.01
1 0.43 43 -0.215 -6.584 7.250 -3.754 -2.411 2.441 -4.797 414.930 -4832.102 0.056 0.052 0.054 0 0.36 -0.93 0.01
1 0.44 44 -0.062 -6.594 7.408 -3.204 -2.258 2.350 -4.797 414.930 -4832.102 -0.097 0.059 -0.107 0 0.36 -0.93 0.01
1 0.45 45 -0.192 -6.613 7.422 -3.784 -2.228 2.380 -4.797 639.933 -4757.151 0.032 0.075 -0.124 0 0.36 -0.93 0.01
1 0.46 46 -0.086 -6.560 7.370 -3.998 -2.350 2.563 144.956 639.933 -4757.151 -0.073 0.020 -0.073 0 0.36 -0.93 0.01
