COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 1.733 -9.295 2.820 -2.258 1.312 -1.038 -1319.890 -869.883 -3704.986 0.041 0.082 0.011 -0.15 0.58 -0.8 0.06
1 0.01 1 1.729 -9.328 2.931 -1.892 1.251 -0.580 -1154.998 -779.942 -3674.856 0.048 0.115 -0.101 -0.15 0.58 -0.8 0.06
1 0.02 2 1.801 -9.295 2.959 -2.106 0.977 0.305 -1154.998 -779.942 -3674.856 -0.023 0.082 -0.130 -0.15 0.58 -0.8 0.06
1 0.03 3 1.815 -9.381 2.868 -2.136 0.977 0.336 -1259.929 -704.991 -3719.977 -0.037 0.168 -0.040 -0.15 0.58 -0.8 0.06
1 0.04 4 1.705 -9.357 2.945 -1.678 1.160 0.824 -1154.998 -704.991 -3569.924 0.072 0.143 -0.118 -0.15 0.58 -0.8 0.06
1 0.05 5 1.801 -9.424 3.007 -1.129 1.740 1.434 -1154.998 -704.991 -3569.924 -0.025 0.210 -0.180 -0.15 0.58 -0.8 0.06
1 0.06 6 1.738 -9.362 2.873 -0.397 2.136 1.068 -1094.887 -674.860 -3764.947 0.036 0.148 -0.045 -0.15 0.58 -0.8 0.06
1 0.07 7 1.820 -9.223 2.916 -0.397 2.014 0.549 -1094.887 -839.903 -3629.885 -0.047 0.009 -0.087 -0.15 0.58 -0.8 0.06
1 0.08 8 1.757 -9.338 2.931 -0.702 2.228 0.488 -1139.857 -719.981 -3704.986 0.014 0.124 -0.099 -0.15 0.58 -0.8 0.06
1 0.09 9 1.757 -9.352 2.859 -0.610 1.984 1.099 -1139.857 -719.981 -3704.986 0.012 0.139 -0.025 -0.15 0.58 -0.8 0.06
1 0.10 10 1.753 -9.309 2.883 -0.793 2.197 0.488 -1199.968 -674.860 -3554.934 0.016 0.096 -0.048 -0.15 0.58 -0.8 0.06
1 0.11 11 1.628 -9.261 2.868 -1.312 1.892 0.153 -1034.926 -539.948 -3539.944 0.140 0.049 -0.032 -0.15 0.58 -0.8 0.05
1 0.12 12 1.729 -9.319 2.911 -1.556 1.221 0.122 -1034.926 -539.948 -3539.944 0.039 0.106 -0.075 -0.15 0.58 -0.8 0.05
1 0.13 13 1.585 -9.343 2.897 -1.953 0.824 0.671 -1169.988 -569.929 -3629.885 0.183 0.130 -0.060 -0.15 0.58 -0.8 0.05
1 0.14 14 1.671 -9.266 2.816 -2.319 0.122 0.031 -1139.857 -794.932 -3629.885 0.096 0.053 0.021 -0.15 0.58 -0.8 0.05
1 0.15 15 1.662 -9.309 2.959 -2.075 0.580 -0.031 -1064.906 -719.981 -3734.967 0.105 0.096 -0.124 -0.15 0.58 -0.8 0.05
1 0.16 16 1.705 -9.472 2.753 -1.801 0.366 1.007 -1064.906 -719.981 -3734.967 0.062 0.258 0.080 -0.15 0.58 -0.8 0.05
1 0.17 17 1.743 -9.376 2.844 -1.038 0.122 1.526 -1139.857 -869.883 -3659.866 0.023 0.162 -0.011 -0.15 0.58 -0.8 0.05
1 0.18 18 1.719 -9.314 2.916 -0.977 0.458 2.380 -1019.936 -719.981 -3659.866 0.044 0.100 -0.082 -0.15 0.58 -0.8 0.05
1 0.19 19 1.781 -9.376 2.792 -1.068 -0.214 2.930 -1019.936 -719.981 -3659.866 -0.021 0.161 0.043 -0.15 0.58 -0.8 0.05
1 0.20 20 1.642 -9.347 2.897 -0.854 0.702 2.258 -1094.887 -719.981 -3629.885 0.115 0.132 -0.063 -0.15 0.58 -0.8 0.05
1 0.21 21 1.801 -9.256 2.797 -0.275 -0.824 1.373 -1139.857 -644.880 -3659.866 -0.045 0.041 0.038 -0.15 0.58 -0.8 0.05
1 0.22 22 1.786 -9.299 2.835 -0.336 -1.068 1.801 -1079.896 -629.890 -3599.905 -0.031 0.084 -0.000 -0.15 0.58 -0.8 0.05
1 0.23 23 1.743 -9.295 2.792 -0.641 -0.824 1.221 -1079.896 -629.890 -3599.905 0.012 0.079 0.042 -0.15 0.58 -0.8 0.05
1 0.24 24 1.839 -9.352 2.792 -0.244 -0.397 1.068 -1109.877 -809.922 -3644.875 -0.083 0.137 0.042 -0.15 0.58 -0.8 0.05
1 0.25 25 1.939 -9.352 2.801 0.885 0.092 1.221 -1109.877 -704.991 -3644.875 -0.184 0.137 0.034 -0.15 0.58 -0.8 0.05
1 0.26 26 1.686 -9.371 2.777 0.427 -0.336 1.038 -1109.877 -704.991 -3644.875 0.070 0.157 0.060 -0.15 0.58 -0.8 0.05
1 0.27 27 1.762 -9.252 2.835 0.153 -1.251 -0.092 -1019.936 -719.981 -3659.866 -0.006 0.038 0.004 -0.15 0.58 -0.8 0.05
1 0.28 28 1.647 -9.242 2.792 -0.092 -0.671 -0.916 -1034.926 -629.890 -3539.944 0.111 0.029 0.049 -0.15 0.58 -0.8 0.05
1 0.29 29 1.714 -9.256 2.782 0.275 -0.305 -1.221 -1154.998 -734.971 -3674.856 0.046 0.044 0.059 -0.15 0.58 -0.8 0.05
1 0.30 30 1.748 -9.199 2.753 -0.458 -0.305 -1.099 -1154.998 -734.971 -3674.856 0.015 -0.013 0.089 -0.15 0.58 -0.8 0.05
1 0.31 31 1.762 -9.323 2.787 -0.763 -0.641 -1.526 -1034.926 -659.870 -3719.977 0.006 0.113 0.056 -0.15 0.58 -0.8 0.05
1 0.32 32 1.662 -9.347 2.820 -0.305 -1.709 -1.892 -1169.988 -794.932 -3584.915 0.110 0.138 0.023 -0.15 0.58 -0.8 0.05
1 0.33 33 1.796 -9.347 2.868 -0.275 -1.556 -1.068 -1169.988 -794.932 -3584.915 -0.021 0.138 -0.025 -0.15 0.58 -0.8 0.05
1 0.34 34 1.829 -9.314 2.849 0.336 -1.251 -1.007 -1109.877 -809.922 -3644.875 -0.051 0.106 -0.005 -0.15 0.58 -0.8 0.05
1 0.35 35 1.791 -9.400 2.873 -0.092 -0.702 -0.610 -1259.929 -539.948 -3644.875 -0.010 0.193 -0.027 -0.15 0.58 -0.8 0.05
1 0.36 36 1.662 -9.338 2.758 0.610 -0.793 -0.854 -1244.939 -794.932 -3734.967 0.122 0.132 0.088 -0.15 0.58 -0.8 0.05
1 0.37 37 1.686 -9.261 2.792 -0.122 -1.343 -0.549 -1244.939 -794.932 -3734.967 0.101 0.056 0.056 -0.15 0.58 -0.8 0.05
1 0.38 38 1.729 -9.338 2.892 -0.183 -1.404 0.031 -1259.929 -779.942 -3599.905 0.059 0.133 -0.043 -0.15 0.58 -0.8 0.05
1 0.39 39 1.858 -9.362 2.835 -0.946 -1.129 -0.183 -1154.998 -629.890 -3599.905 -0.068 0.158 0.016 -0.15 0.58 -0.8 0.05
1 0.40 40 1.753 -9.343 2.792 0.305 -1.312 -0.153 -1154.998 -629.890 -3599.905 0.038 0.139 0.059 -0.15 0.58 -0.8 0.05
1 0.41 41 1.738 -9.376 2.753 -0.153 -1.892 -0.122 -1169.988 -749.961 -3659.866 0.053 0.172 0.097 -0.15 0.58 -0.8 0.05
1 0.42 42 1.810 -9.319 2.734 0.305 -1.495 -0.793 -1139.857 -644.880 -3764.947 -0.017 0.116 0.117 -0.15 0.58 -0.8 0.05
1 0.43 43 1.935 -9.232 2.725 0.427 -0.916 -1.221 -1094.887 -644.880 -3479.983 -0.138 0.030 0.128 -0.15 0.58 -0.8 0.05
1 0.44 44 1.896 -9.285 2.825 0.671 -0.946 -0.977 -1094.887 -644.880 -3479.983 -0.097 0.084 0.028 -0.15 0.58 -0.8 0.05
1 0.45 45 1.863 -9.141 2.940 0.092 -1.038 -0.946 -1094.887 -839.903 -3554.934 -0.060 -0.059 -0.086 -0.15 0.58 -0.8 0.05
1 0.46 46 1.911 -9.266 2.840 -1.007 -0.519 -0.702 -1169.988 -644.880 -3764.947 -0.102 0.068 0.018 -0.15 0.58 -0.8 0.05
1 0.47 47 1.796 -9.275 2.873 -1.831 -0.458 -0.519 -1169.988 -644.880 -3764.947 0.015 0.078 -0.016 -0.15 0.58 -0.8 0.05
1 0.48 48 1.858 -9.366 2.744 -1.221 -0.885 -1.343 -1094.887 -749.961 -3629.885 -0.045 0.169 0.112 -0.15 0.58 -0.8 0.05
1 0.49 49 1.729 -9.343 2.859 -0.916 -1.526 -0.854 -1094.887 -749.961 -3629.885 0.087 0.145 -0.004 -0.15 0.58 -0.8 0.05
1 0.50 50 1.829 -9.256 2.763 -0.702 -2.014 -1.038 -1004.945 -629.890 -3749.957 -0.011 0.060 0.092 -0.15 0.58 -0.8 0.05
1 0.51 51 1.848 -9.175 2.749 -1.892 -1.495 -0.763 -1004.945 -629.890 -3749.957 -0.027 -0.022 0.106 -0.15 0.58 -0.8 0.05
