COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 -0.469 -9.898 0.369 -0.336 -0.488 0.732 -179.883 -149.902 -2759.852 -0.038 0.120 0.043 -0 0.69 -0.72 0.04
1 0.01 1 -0.498 -9.946 0.426 -0.427 -0.610 0.885 -14.990 -14.990 -2729.872 -0.008 0.168 -0.016 -0 0.69 -0.72 0.04
1 0.02 2 -0.407 -9.922 0.345 -0.549 -0.031 0.977 -14.990 -14.990 -2729.872 -0.099 0.144 0.065 -0 0.69 -0.72 0.04
1 0.03 3 -0.388 -9.864 0.479 -1.312 0.275 1.404 -59.961 -74.951 -2609.950 -0.117 0.086 -0.069 -0 0.69 -0.72 0.04
1 0.04 4 -0.546 -9.932 0.354 -1.678 -0.061 1.190 -59.961 -74.951 -2609.950 0.041 0.153 0.055 -0 0.69 -0.72 0.04
1 0.05 5 -0.579 -9.855 0.484 -2.380 -0.183 0.885 -14.990 -89.941 -2624.940 0.075 0.076 -0.075 -0 0.69 -0.72 0.04
1 0.06 6 -0.627 -9.874 0.359 -1.648 -0.366 0.732 -359.916 -29.980 -2564.979 0.123 0.096 0.048 -0 0.69 -0.72 0.04
1 0.07 7 -0.479 -9.802 0.340 -1.373 -0.427 1.038 -359.916 -29.980 -2564.979 -0.026 0.024 0.067 -0 0.69 -0.72 0.04
1 0.08 8 -0.541 -9.874 0.436 -1.831 -0.671 0.702 -179.883 -29.980 -2714.881 0.036 0.095 -0.030 -0 0.69 -0.72 0.04
1 0.09 9 -0.618 -9.903 0.369 -1.556 -0.641 0.305 -179.883 -29.980 -2714.881 0.113 0.124 0.037 -0 0.69 -0.72 0.04
1 0.10 10 -0.517 -9.922 0.354 -1.038 -1.038 0.366 -134.912 0.000 -2639.930 0.011 0.143 0.051 -0 0.69 -0.72 0.04
