COL1	TIME	ACC_X	ACC_Y	ACC_Z	GYR_X	GYR_Y	GYR_Z	MAG_X	MAG_Y	MAG_Z	LACC_X	LACC_Y	LACC_Z	QUAT_X	QUAT_Y	QUAT_Z	QUAT_W
1 0.00 0 0.508 -9.362 2.792 1.282 5.890 4.700 -209.863 -449.857 -3254.979 0.267 -0.120 -0.438 -0.05 0.61 -0.79 0
1 0.01 1 0.551 -9.596 2.667 1.709 6.775 4.913 -344.925 -434.867 -3314.940 0.214 0.116 -0.307 -0.05 0.61 -0.79 0
1 0.02 2 0.330 -9.510 2.490 1.404 7.263 4.913 -329.935 -569.929 -3329.931 0.415 0.032 -0.115 -0.05 0.61 -0.79 0
1 0.03 3 0.393 -9.501 2.557 0.031 6.348 4.822 -344.925 -509.968 -3359.911 0.341 0.022 -0.177 -0.05 0.61 -0.79 0
1 0.04 4 0.273 -9.524 2.595 -0.153 5.554 5.096 -329.935 -569.929 -3194.869 0.450 0.046 -0.211 -0.05 0.61 -0.79 0
1 0.05 5 0.378 -9.620 2.619 0.336 4.608 3.998 -329.935 -569.929 -3194.869 0.333 0.142 -0.231 -0.05 0.61 -0.79 0
1 0.06 6 0.283 -9.635 2.533 0.061 5.096 4.639 -209.863 -449.857 -3329.931 0.420 0.157 -0.140 -0.05 0.61 -0.79 0
1 0.07 7 0.268 -9.630 2.639 0.488 5.676 4.303 -209.863 -449.857 -3329.931 0.424 0.153 -0.242 -0.05 0.61 -0.79 0
1 0.08 8 0.321 -9.764 2.409 -0.854 6.714 3.906 -284.964 -449.857 -3404.882 0.361 0.287 -0.008 -0.05 0.61 -0.79 0
1 0.09 9 0.292 -9.989 2.308 -2.625 7.965 4.456 -284.964 -449.857 -3404.882 0.380 0.512 0.095 -0.05 0.61 -0.79 0
1 0.10 10 0.340 -10.181 2.648 -2.258 7.660 8.850 -284.964 -569.929 -3254.979 0.306 0.700 -0.250 -0.04 0.61 -0.79 0
1 0.11 11 0.565 -10.487 2.490 -3.662 6.744 11.993 -224.854 -629.890 -3314.940 0.063 1.006 -0.092 -0.04 0.61 -0.79 0
1 0.12 12 0.886 -10.688 2.327 -5.951 9.338 15.228 -224.854 -629.890 -3314.940 -0.280 1.204 0.067 -0.04 0.61 -0.79 0
1 0.13 13 0.857 -10.793 2.447 -1.770 11.383 18.341 -299.955 -464.997 -3419.872 -0.276 1.307 -0.059 -0.04 0.61 -0.79 0
1 0.14 14 0.848 -10.679 2.337 10.376 15.320 18.311 -299.955 -464.997 -3419.872 -0.298 1.191 0.055 -0.04 0.61 -0.79 0
1 0.15 15 0.642 -10.128 2.318 13.977 14.832 16.174 -224.854 -434.867 -3284.960 -0.124 0.642 0.090 -0.04 0.61 -0.79 0
1 0.16 16 0.555 -9.817 2.265 16.174 14.191 15.045 -134.912 -494.978 -3224.999 -0.066 0.335 0.163 -0.04 0.61 -0.79 0
1 0.17 17 0.105 -9.366 2.169 17.578 17.334 13.367 -224.854 -539.948 -3314.940 0.334 -0.105 0.308 -0.03 0.61 -0.79 0.01
1 0.18 18 -0.201 -9.295 2.002 15.503 19.013 13.519 -179.883 -494.978 -3404.882 0.613 -0.171 0.502 -0.03 0.61 -0.79 0.01
1 0.19 19 -0.407 -9.218 1.939 11.719 19.898 14.679 -179.883 -494.978 -3404.882 0.789 -0.244 0.585 -0.03 0.61 -0.79 0.01
1 0.20 20 -0.699 -9.132 1.896 9.247 18.646 13.733 -89.941 -584.919 -3539.944 1.048 -0.327 0.644 -0.03 0.61 -0.79 0.01
1 0.21 21 -0.857 -9.223 1.882 6.836 14.984 11.963 -89.941 -584.919 -3539.944 1.173 -0.234 0.669 -0.02 0.61 -0.79 0.01
1 0.22 22 -0.943 -9.256 1.686 7.141 9.491 8.209 -29.980 -569.929 -3329.931 1.230 -0.199 0.873 -0.02 0.61 -0.79 0.01
1 0.23 23 -0.895 -9.333 1.887 9.827 6.500 5.188 -59.961 -569.929 -3449.853 1.157 -0.122 0.679 -0.02 0.61 -0.79 0.01
1 0.24 24 -0.910 -9.204 1.844 10.803 3.754 0.092 29.980 -449.857 -3449.853 1.139 -0.246 0.745 -0.02 0.61 -0.79 0.01
1 0.25 25 -0.828 -9.060 1.920 8.881 2.228 -0.977 -44.971 -584.919 -3314.940 1.050 -0.386 0.680 -0.02 0.61 -0.8 0.01
1 0.26 26 -0.843 -9.026 1.796 7.355 0.092 -1.617 -44.971 -584.919 -3314.940 1.058 -0.417 0.814 -0.02 0.61 -0.8 0.01
1 0.27 27 -0.872 -9.017 1.705 4.547 -2.167 -3.326 -89.941 -629.890 -3314.940 1.083 -0.425 0.912 -0.02 0.61 -0.8 0.01
1 0.28 28 -1.010 -9.026 1.566 3.845 -6.317 -4.700 -89.941 -629.890 -3314.940 1.221 -0.415 1.054 -0.02 0.61 -0.8 0.01
1 0.29 29 -0.809 -8.811 1.561 1.953 -12.085 -7.019 -59.961 -494.978 -3479.983 1.023 -0.630 1.058 -0.02 0.61 -0.8 0.01
1 0.30 30 -0.455 -8.835 1.657 3.265 -14.862 -8.484 -104.932 -599.909 -3404.882 0.676 -0.606 0.961 -0.02 0.61 -0.8 0.01
1 0.31 31 -0.335 -8.835 1.868 3.204 -15.900 -9.979 -104.932 -599.909 -3404.882 0.568 -0.606 0.750 -0.02 0.61 -0.8 0.01
1 0.32 32 -0.057 -8.816 2.188 2.319 -12.085 -13.184 -134.912 -839.903 -3404.882 0.326 -0.624 0.430 -0.02 0.6 -0.8 0.01
1 0.33 33 -0.302 -8.744 2.260 3.967 -9.216 -16.937 -134.912 -839.903 -3404.882 0.594 -0.694 0.361 -0.02 0.6 -0.8 0.01
1 0.34 34 -0.278 -8.868 2.064 4.059 -9.613 -20.416 -44.971 -629.890 -3494.973 0.596 -0.567 0.563 -0.02 0.6 -0.8 0
1 0.35 35 -0.350 -9.108 2.093 -4.395 -12.299 -22.369 -44.971 -629.890 -3494.973 0.700 -0.326 0.538 -0.03 0.6 -0.8 0
1 0.36 36 -0.019 -9.960 2.394 -14.954 -15.839 -21.668 -44.971 -584.919 -3419.872 0.404 0.524 0.224 -0.03 0.6 -0.8 0
1 0.37 37 0.508 -10.271 2.418 -7.965 -17.273 -17.609 -164.893 -734.971 -3539.944 -0.088 0.831 0.178 -0.03 0.61 -0.8 0
1 0.38 38 1.049 -10.267 2.753 -3.448 -17.700 -13.214 -164.893 -734.971 -3539.944 -0.597 0.823 -0.174 -0.03 0.61 -0.79 0
1 0.39 39 1.963 -10.430 3.036 -9.949 -16.876 -10.010 -134.912 -494.978 -3479.983 -1.455 0.985 -0.471 -0.03 0.61 -0.79 0
1 0.40 40 2.351 -10.750 3.079 -12.817 -13.031 -8.301 -134.912 -494.978 -3479.983 -1.822 1.303 -0.530 -0.04 0.61 -0.79 0
1 0.41 41 2.351 -10.856 3.065 -7.294 -6.104 -6.409 -164.893 -704.991 -3314.940 -1.805 1.404 -0.532 -0.04 0.61 -0.79 0
1 0.42 42 2.112 -10.875 3.232 0.549 -0.641 -5.096 -164.893 -704.991 -3314.940 -1.553 1.423 -0.706 -0.04 0.61 -0.79 0
1 0.43 43 1.729 -10.659 3.247 6.073 4.639 -1.678 -254.984 -569.929 -3449.853 -1.164 1.209 -0.716 -0.04 0.61 -0.79 0
1 0.44 44 1.212 -9.965 2.993 12.207 12.390 2.167 -464.997 -674.860 -3404.882 -0.646 0.518 -0.450 -0.04 0.61 -0.79 0
1 0.45 45 0.723 -9.630 2.744 13.947 17.059 3.174 -464.997 -674.860 -3404.882 -0.160 0.188 -0.180 -0.04 0.61 -0.79 0
1 0.46 46 0.029 -9.299 2.648 9.369 20.569 4.944 -179.883 -524.958 -3404.882 0.516 -0.131 -0.039 0.03 -0.6 0.8 0
1 0.47 47 -0.144 -9.127 2.615 6.958 18.829 3.479 -179.883 -524.958 -3404.882 0.672 -0.300 0.012 0.03 -0.6 0.8 0
1 0.48 48 -0.436 -8.998 2.385 5.310 17.395 1.373 -254.984 -719.981 -3479.983 0.948 -0.426 0.255 0.03 -0.6 0.8 0
1 0.49 49 -0.484 -8.974 2.299 2.838 14.099 -2.197 -254.984 -719.981 -3479.983 0.984 -0.448 0.350 0.03 -0.6 0.8 0
1 0.50 50 -0.608 -8.959 2.303 -0.122 11.505 -5.096 -89.941 -659.870 -3389.892 1.101 -0.462 0.350 0.03 -0.6 0.8 0
1 0.51 51 -0.575 -9.170 2.193 -4.852 7.141 -6.226 -224.854 -539.948 -3389.892 1.065 -0.251 0.460 0.03 -0.6 0.8 0
1 0.52 52 -0.575 -9.295 2.136 -7.263 5.554 -4.517 -224.854 -539.948 -3389.892 1.064 -0.128 0.512 0.03 -0.6 0.8 0
1 0.53 53 -0.508 -9.529 2.145 -8.118 1.312 -1.831 -254.984 -719.981 -3449.853 0.994 0.103 0.492 0.03 -0.6 0.8 0
1 0.54 54 -0.393 -9.592 2.069 -5.737 -6.653 -1.129 -89.941 -539.948 -3494.973 0.873 0.158 0.544 0.03 -0.6 0.8 0
1 0.55 55 0.029 -9.678 2.155 -4.395 -11.932 -1.953 -269.974 -629.890 -3359.911 0.451 0.242 0.448 0.03 -0.61 0.8 0
1 0.56 56 0.455 -9.764 2.270 -4.486 -16.541 -2.289 -269.974 -629.890 -3359.911 0.030 0.326 0.324 0.03 -0.61 0.8 0
1 0.57 57 0.785 -9.793 2.351 -4.211 -16.083 -2.045 -59.961 -644.880 -3329.931 -0.290 0.353 0.234 0.03 -0.61 0.79 0
1 0.58 58 1.034 -9.817 2.327 -3.052 -10.040 1.617 -224.854 -704.991 -3389.892 -0.528 0.375 0.250 0.03 -0.61 0.79 0
1 0.59 59 1.188 -9.659 2.500 -2.991 -5.463 5.310 -224.854 -704.991 -3389.892 -0.674 0.216 0.071 0.03 -0.61 0.79 0
1 0.60 60 1.034 -9.750 2.423 -3.052 -1.984 6.165 -209.863 -644.880 -3509.963 -0.519 0.306 0.144 0.03 -0.61 0.79 0
1 0.61 61 0.852 -9.486 2.543 -0.854 -1.190 3.479 -134.912 -719.981 -3479.983 -0.342 0.040 0.018 0.03 -0.61 0.79 0
1 0.62 62 0.690 -9.328 2.375 -0.366 -2.045 0.488 -194.873 -584.919 -3389.892 -0.178 -0.118 0.185 0.03 -0.61 0.79 0
1 0.63 63 0.709 -9.544 2.203 -1.434 -3.448 -1.434 -194.873 -584.919 -3389.892 -0.194 0.098 0.357 0.03 -0.61 0.79 0
1 0.64 64 0.546 -9.266 2.160 -2.991 -3.601 -2.014 -269.974 -704.991 -3419.872 -0.025 -0.180 0.397 0.03 -0.61 0.79 0
1 0.65 65 0.469 -9.486 2.246 -4.883 -3.784 -1.892 -254.984 -644.880 -3509.963 0.058 0.039 0.305 0.03 -0.61 0.79 0
1 0.66 66 0.326 -9.606 2.275 -7.721 -3.418 -0.153 -254.984 -644.880 -3509.963 0.206 0.156 0.268 0.03 -0.61 0.79 0
1 0.67 67 0.129 -9.625 2.275 -8.728 -4.944 1.831 -194.873 -584.919 -3464.993 0.404 0.173 0.258 0.03 -0.61 0.79 0
1 0.68 68 0.259 -9.793 2.303 -8.301 -7.172 3.754 -194.873 -629.890 -3494.973 0.271 0.333 0.203 -0.03 0.61 -0.79 0
1 0.69 69 0.259 -9.678 2.260 -6.897 -9.277 4.242 -224.854 -629.890 -3419.872 0.267 0.215 0.233 -0.03 0.61 -0.79 0
1 0.70 70 0.445 -9.697 2.380 -5.737 -11.108 4.578 -224.854 -629.890 -3419.872 0.077 0.231 0.103 -0.03 0.61 -0.79 0
1 0.71 71 0.603 -9.611 2.356 -3.967 -13.001 4.150 -254.984 -569.929 -3479.983 -0.082 0.143 0.119 -0.04 0.61 -0.79 0
1 0.72 72 0.785 -9.457 2.394 -3.174 -14.191 3.265 -179.883 -599.909 -3449.853 -0.263 -0.012 0.075 -0.04 0.61 -0.79 0
1 0.73 73 1.073 -9.472 2.504 -4.059 -12.726 1.923 -179.883 -599.909 -3449.853 -0.547 0.001 -0.040 -0.04 0.61 -0.79 0
1 0.74 74 1.049 -9.433 2.509 -4.395 -9.918 1.434 -209.863 -569.929 -3404.882 -0.517 -0.038 -0.050 -0.04 0.61 -0.79 0
1 0.75 75 1.010 -9.381 2.457 -5.890 -8.453 1.526 -254.984 -569.929 -3404.882 -0.472 -0.092 -0.002 -0.04 0.61 -0.79 0
1 0.76 76 0.824 -9.501 2.471 -6.775 -6.958 1.251 -329.935 -494.978 -3299.950 -0.275 0.025 -0.031 -0.04 0.61 -0.79 0.01
1 0.77 77 0.972 -9.659 2.380 -7.416 -6.287 1.343 -329.935 -494.978 -3299.950 -0.419 0.181 0.052 -0.04 0.61 -0.79 0.01
1 0.78 78 0.809 -9.740 2.500 -6.470 -5.920 1.495 -134.912 -644.880 -3479.983 -0.252 0.261 -0.077 -0.04 0.61 -0.79 0.01
1 0.79 79 0.709 -9.630 2.548 -5.951 -5.890 0.610 -284.964 -569.929 -3479.983 -0.148 0.149 -0.133 -0.04 0.61 -0.79 0.01
1 0.80 80 0.804 -9.630 2.591 -4.730 -5.493 0.153 -284.964 -569.929 -3479.983 -0.240 0.147 -0.183 -0.04 0.61 -0.79 0.01
1 0.81 81 0.709 -9.568 2.476 -4.547 -5.493 -0.336 -224.854 -509.968 -3314.940 -0.140 0.084 -0.073 -0.04 0.61 -0.79 0.01
1 0.82 82 0.675 -9.606 2.480 -4.822 -5.157 -0.458 -164.893 -629.890 -3419.872 -0.102 0.121 -0.082 -0.04 0.61 -0.79 0.01
1 0.83 83 0.565 -9.759 2.370 -4.822 -7.660 1.007 -329.935 -494.978 -3449.853 0.016 0.272 0.017 -0.04 0.61 -0.79 0.01
1 0.84 84 0.551 -9.654 2.519 -4.639 -8.881 1.343 -329.935 -494.978 -3449.853 0.033 0.165 -0.138 -0.04 0.61 -0.79 0.01
1 0.85 85 0.685 -9.534 2.447 -4.211 -10.223 2.014 -269.974 -539.948 -3419.872 -0.099 0.044 -0.071 -0.04 0.61 -0.79 0.01
